total_packets_a2b_mean,total_packets_a2b_max,total_packets_a2b_min,total_packets_b2a_mean,total_packets_b2a_max,total_packets_b2a_min,ack_pkts_sent_a2b_mean,ack_pkts_sent_a2b_max,ack_pkts_sent_a2b_min,ack_pkts_sent_b2a_mean,ack_pkts_sent_b2a_max,ack_pkts_sent_b2a_min,pure_acks_sent_a2b_mean,pure_acks_sent_a2b_max,pure_acks_sent_a2b_min,pure_acks_sent_b2a_mean,pure_acks_sent_b2a_max,pure_acks_sent_b2a_min,sack_pkts_sent_a2b_mean,sack_pkts_sent_a2b_max,sack_pkts_sent_a2b_min,sack_pkts_sent_b2a_mean,sack_pkts_sent_b2a_max,sack_pkts_sent_b2a_min,dsack_pkts_sent_a2b_mean,dsack_pkts_sent_a2b_max,dsack_pkts_sent_a2b_min,dsack_pkts_sent_b2a_mean,dsack_pkts_sent_b2a_max,dsack_pkts_sent_b2a_min,max_sack_blks/ack_a2b_mean,max_sack_blks/ack_a2b_max,max_sack_blks/ack_a2b_min,max_sack_blks/ack_b2a_mean,max_sack_blks/ack_b2a_max,max_sack_blks/ack_b2a_min,unique_bytes_sent_a2b_mean,unique_bytes_sent_a2b_max,unique_bytes_sent_a2b_min,unique_bytes_sent_b2a_mean,unique_bytes_sent_b2a_max,unique_bytes_sent_b2a_min,actual_data_pkts_a2b_mean,actual_data_pkts_a2b_max,actual_data_pkts_a2b_min,actual_data_pkts_b2a_mean,actual_data_pkts_b2a_max,actual_data_pkts_b2a_min,actual_data_bytes_a2b_mean,actual_data_bytes_a2b_max,actual_data_bytes_a2b_min,actual_data_bytes_b2a_mean,actual_data_bytes_b2a_max,actual_data_bytes_b2a_min,rexmt_data_pkts_a2b_mean,rexmt_data_pkts_a2b_max,rexmt_data_pkts_a2b_min,rexmt_data_pkts_b2a_mean,rexmt_data_pkts_b2a_max,rexmt_data_pkts_b2a_min,rexmt_data_bytes_a2b_mean,rexmt_data_bytes_a2b_max,rexmt_data_bytes_a2b_min,rexmt_data_bytes_b2a_mean,rexmt_data_bytes_b2a_max,rexmt_data_bytes_b2a_min,zwnd_probe_pkts_a2b_mean,zwnd_probe_pkts_a2b_max,zwnd_probe_pkts_a2b_min,zwnd_probe_pkts_b2a_mean,zwnd_probe_pkts_b2a_max,zwnd_probe_pkts_b2a_min,zwnd_probe_bytes_a2b_mean,zwnd_probe_bytes_a2b_max,zwnd_probe_bytes_a2b_min,zwnd_probe_bytes_b2a_mean,zwnd_probe_bytes_b2a_max,zwnd_probe_bytes_b2a_min,outoforder_pkts_a2b_mean,outoforder_pkts_a2b_max,outoforder_pkts_a2b_min,outoforder_pkts_b2a_mean,outoforder_pkts_b2a_max,outoforder_pkts_b2a_min,pushed_data_pkts_a2b_mean,pushed_data_pkts_a2b_max,pushed_data_pkts_a2b_min,pushed_data_pkts_b2a_mean,pushed_data_pkts_b2a_max,pushed_data_pkts_b2a_min,sacks_sent_a2b_mean,sacks_sent_a2b_max,sacks_sent_a2b_min,sacks_sent_b2a_mean,sacks_sent_b2a_max,sacks_sent_b2a_min,urgent_data_pkts_a2b_mean,urgent_data_pkts_a2b_max,urgent_data_pkts_a2b_min,urgent_data_pkts_b2a_mean,urgent_data_pkts_b2a_max,urgent_data_pkts_b2a_min,urgent_data_bytes_a2b_mean,urgent_data_bytes_a2b_max,urgent_data_bytes_a2b_min,urgent_data_bytes_b2a_mean,urgent_data_bytes_b2a_max,urgent_data_bytes_b2a_min,mss_requested_a2b_mean,mss_requested_a2b_max,mss_requested_a2b_min,mss_requested_b2a_mean,mss_requested_b2a_max,mss_requested_b2a_min,avg_win_adv_a2b_mean,avg_win_adv_a2b_max,avg_win_adv_a2b_min,avg_win_adv_b2a_mean,avg_win_adv_b2a_max,avg_win_adv_b2a_min,initial_window_bytes_a2b_mean,initial_window_bytes_a2b_max,initial_window_bytes_a2b_min,initial_window_bytes_b2a_mean,initial_window_bytes_b2a_max,initial_window_bytes_b2a_min,initial_window_pkts_a2b_mean,initial_window_pkts_a2b_max,initial_window_pkts_a2b_min,initial_window_pkts_a2b_mean,initial_window_pkts_a2b_max,initial_window_pkts_a2b_min,data_xmit_time_a2b_mean,data_xmit_time_a2b_max,data_xmit_time_a2b_min,data_xmit_time_b2a_mean,data_xmit_time_b2a_max,data_xmit_time_b2a_min,idletime_max_a2b_mean,idletime_max_a2b_max,idletime_max_a2b_min,idletime_max_b2a_mean,idletime_max_b2a_max,idletime_max_b2a_min,throughput_a2b_mean,throughput_a2b_max,throughput_a2b_min,throughput_b2a_mean,throughput_b2a_max,throughput_b2a_min,delta_mean,delta_max,delta_min,adv_wind_scale_a2b_mean,adv_wind_scale_b2a_mean,max_segm_size_a2b_max,max_segm_size_b2a_max,max_win_adv_a2b_max,max_win_adv_b2a_max,min_segm_size_a2b_min,min_segm_size_b2a_min,min_win_adv_a2b_min,min_win_adv_b2a_min
8.0,8,8,7.0,7,7,7.0,7,7,7.0,7,7,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,830.0,830,830,4.0,4,4,4.0,4,4,1473.0,1473,1473,830.0,830,830,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87771.0,87771,87771,30080.0,30080,30080,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.057,0.057,0.057,0.052,0.052,0.052,40.4,40.4,40.4,42.9,42.9,42.9,9741.0,9741,9741,5489.0,5489,5489,0.151216030121,0.151216030121,0.151216030121,6.0,8.0,965,552,88704,30976,38,51,87616,29184
8.0,8,8,7.0,7,7,7.0,7,7,7.0,7,7,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,831.0,831,831,4.0,4,4,4.0,4,4,1473.0,1473,1473,831.0,831,831,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87780.0,87780,87780,30080.0,30080,30080,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.056,0.056,0.056,0.049,0.049,0.049,43.8,43.8,43.8,44.7,44.7,44.7,9884.0,9884,9884,5576.0,5576,5576,0.149034023285,0.149034023285,0.149034023285,6.0,8.0,965,553,88768,30976,38,51,87616,29184
8.0,8,8,7.0,7,7,7.0,7,7,7.0,7,7,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,830.0,830,830,4.0,4,4,4.0,4,4,1473.0,1473,1473,830.0,830,830,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87771.0,87771,87771,30080.0,30080,30080,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.06,0.06,0.06,0.051,0.051,0.051,43.3,43.3,43.3,44.5,44.5,44.5,9656.0,9656,9656,5441.0,5441,5441,0.676868915558,0.676868915558,0.676868915558,6.0,8.0,965,552,88704,30976,38,51,87616,29184
10.0,10,10,8.0,8,8,8.0,8,8,8.0,8,8,4.0,4,4,2.0,2,2,1.0,1,1,0.0,0,0,1.0,1,1,0.0,0,0,1.0,1,1,0.0,0,0,1473.0,1473,1473,832.0,832,832,4.0,4,4,4.0,4,4,1473.0,1473,1473,832.0,832,832,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87760.0,87760,87760,30080.0,30080,30080,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.061,0.061,0.061,0.056,0.056,0.056,41.7,41.7,41.7,64.6,64.6,64.6,7423.0,7423,7423,4193.0,4193,4193,0.19842505455,0.19842505455,0.19842505455,6.0,8.0,965,554,88768,30976,38,51,87616,29184
4.5,8,1,4.0,7,1,4.0,7,1,4.0,7,1,1.5,3,0,1.5,2,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,736.5,1473,0,416.5,833,0,2.0,4,0,2.0,4,0,736.5,1473,0,416.5,833,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,4,0,2.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,730.0,1460,0,693.0,1386,0,43920.5,87780,61,15819.5,30080,1559,209.5,419,0,73.0,146,0,0.5,1,0,0.5,1,0,0.029,0.058,0.0,0.025,0.05,0.0,252.25,457.5,47.0,200.7,353.5,47.9,4630.0,9260,0,2618.0,5236,0,0.159077167511,0.159077167511,0.159077167511,3.0,4.0,965,555,88768,30976,0,0,61,1559
8.0,8,8,7.0,7,7,7.0,7,7,7.0,7,7,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,834.0,834,834,4.0,4,4,4.0,4,4,1473.0,1473,1473,834.0,834,834,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87780.0,87780,87780,30080.0,30080,30080,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.058,0.058,0.058,0.051,0.051,0.051,64.0,64.0,64.0,65.5,65.5,65.5,8458.0,8458,8458,4789.0,4789,4789,0.108686923981,0.108686923981,0.108686923981,6.0,8.0,965,556,88768,30976,38,51,87616,29184
8.0,8,8,7.0,7,7,7.0,7,7,7.0,7,7,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,829.0,829,829,4.0,4,4,4.0,4,4,1473.0,1473,1473,829.0,829,829,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87771.0,87771,87771,30080.0,30080,30080,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.07,0.07,0.07,0.064,0.064,0.064,65.6,65.6,65.6,66.4,66.4,66.4,7902.0,7902,7902,4447.0,4447,4447,0.186411857605,0.186411857605,0.186411857605,6.0,8.0,965,551,88704,30976,38,51,87616,29184
8.0,8,8,7.0,7,7,7.0,7,7,7.0,7,7,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,832.0,832,832,4.0,4,4,4.0,4,4,1473.0,1473,1473,832.0,832,832,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87780.0,87780,87780,30080.0,30080,30080,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.058,0.058,0.058,0.05,0.05,0.05,70.4,70.4,70.4,68.6,68.6,68.6,7201.0,7201,7201,4067.0,4067,4067,0.204564094543,0.204564094543,0.204564094543,6.0,8.0,965,554,88768,30976,38,51,87616,29184
8.0,8,8,7.0,7,7,7.0,7,7,7.0,7,7,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,832.0,832,832,4.0,4,4,4.0,4,4,1473.0,1473,1473,832.0,832,832,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87780.0,87780,87780,30080.0,30080,30080,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.055,0.055,0.055,0.053,0.053,0.053,1105.8,1105.8,1105.8,1065.2,1065.2,1065.2,9914.0,9914,9914,5600.0,5600,5600,0.148576974869,0.148576974869,0.148576974869,6.0,8.0,965,554,88768,30976,38,51,87616,29184
8.0,8,8,7.0,7,7,7.0,7,7,7.0,7,7,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,830.0,830,830,4.0,4,4,4.0,4,4,1473.0,1473,1473,830.0,830,830,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87771.0,87771,87771,30080.0,30080,30080,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.072,0.072,0.072,0.065,0.065,0.065,44.3,44.3,44.3,47.3,47.3,47.3,8762.0,8762,8762,4937.0,4937,4937,0.0788571834564,0.0788571834564,0.0788571834564,6.0,8.0,965,552,88704,30976,38,51,87616,29184
8.0,8,8,7.0,7,7,7.0,7,7,7.0,7,7,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,833.0,833,833,4.0,4,4,4.0,4,4,1473.0,1473,1473,833.0,833,833,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87780.0,87780,87780,30080.0,30080,30080,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.058,0.058,0.058,0.054,0.054,0.054,1821.8,1821.8,1821.8,1776.0,1776.0,1776.0,9397.0,9397,9397,5314.0,5314,5314,0.20051908493,0.20051908493,0.20051908493,6.0,8.0,965,555,88768,30976,38,51,87616,29184
6.66666666667,9,3,5.66666666667,7,3,6.0,8,3,5.66666666667,7,3,2.66666666667,4,1,2.33333333333,3,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1134.33333333,1473,786,1197.66666667,2722,37,3.33333333333,4,2,2.66666666667,4,1,1134.33333333,1473,786,1197.66666667,2722,37,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3.33333333333,4,2,2.66666666667,4,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,973.333333333,1460,0,924.0,1386,0,59015.3333333,88904,362,20835.6666667,30757,1670,574.0,786,419,99.3333333333,152,0,1.33333333333,2,1,1.33333333333,2,1,0.26,0.723,0.0,0.262333333333,0.734,0.0,884.5,1477.0,201.4,822.166666667,1479.9,54.2,4942.33333333,9567,1357,2943.66666667,5417,184,0.201401948929,0.201401948929,0.201401948929,4.0,4.33333333333,965,1285,92800,32192,38,37,362,1670
4.5,8,1,4.0,7,1,4.0,7,1,4.0,7,1,1.5,3,0,1.5,2,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,736.5,1473,0,416.5,833,0,2.0,4,0,2.0,4,0,736.5,1473,0,416.5,833,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,4,0,2.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,730.0,1460,0,693.0,1386,0,44071.0,87780,362,15832.0,30080,1584,209.5,419,0,73.0,146,0,0.5,1,0,0.5,1,0,0.03,0.06,0.0,0.026,0.052,0.0,670.35,1288.9,51.8,646.6,1236.8,56.4,4358.0,8716,0,2464.5,4929,0,0.16900396347,0.16900396347,0.16900396347,3.0,4.0,965,555,88768,30976,0,0,362,1584
8.0,8,8,7.0,7,7,7.0,7,7,7.0,7,7,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,834.0,834,834,4.0,4,4,4.0,4,4,1473.0,1473,1473,834.0,834,834,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87780.0,87780,87780,30080.0,30080,30080,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.061,0.061,0.061,0.056,0.056,0.056,42.3,42.3,42.3,43.2,43.2,43.2,9538.0,9538,9538,5400.0,5400,5400,0.154432058334,0.154432058334,0.154432058334,6.0,8.0,965,556,88768,30976,38,51,87616,29184
3.33333333333,8,1,3.0,7,1,3.0,7,1,3.0,7,1,1.0,3,0,1.33333333333,2,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,511.666666667,1473,31,276.333333333,829,0,2.0,4,1,1.33333333333,4,0,511.666666667,1473,31,276.333333333,829,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,4,1,1.33333333333,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,486.666666667,1460,0,462.0,1386,0,29311.3333333,87771,53,11017.6666667,30080,1403,160.333333333,419,31,48.6666666667,146,0,1.0,1,1,1.0,1,1,0.0213333333333,0.064,0.0,0.0186666666667,0.056,0.0,1651.96666667,2589.8,997.7,1564.66666667,2484.2,953.7,3308.33333333,9356,276,1755.0,5265,0,0.43550491333,0.43550491333,0.43550491333,2.0,2.66666666667,965,551,88704,30976,31,0,53,1403
8.0,8,8,7.0,7,7,7.0,7,7,7.0,7,7,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,831.0,831,831,4.0,4,4,4.0,4,4,1473.0,1473,1473,831.0,831,831,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87780.0,87780,87780,30080.0,30080,30080,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.059,0.059,0.059,0.051,0.051,0.051,1148.2,1148.2,1148.2,1101.0,1101.0,1101.0,9564.0,9564,9564,5396.0,5396,5396,0.154011964798,0.154011964798,0.154011964798,6.0,8.0,965,553,88768,30976,38,51,87616,29184
8.0,8,8,7.0,7,7,7.0,7,7,7.0,7,7,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,829.0,829,829,4.0,4,4,4.0,4,4,1473.0,1473,1473,829.0,829,829,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87771.0,87771,87771,30080.0,30080,30080,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.06,0.06,0.06,0.053,0.053,0.053,44.4,44.4,44.4,45.8,45.8,45.8,9354.0,9354,9354,5264.0,5264,5264,0.157479047775,0.157479047775,0.157479047775,6.0,8.0,965,551,88704,30976,38,51,87616,29184
8.0,8,8,6.0,6,6,7.0,7,7,6.0,6,6,3.0,3,3,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,832.0,832,832,4.0,4,4,4.0,4,4,1473.0,1473,1473,832.0,832,832,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87780.0,87780,87780,29900.0,29900,29900,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.054,0.054,0.054,0.056,0.056,0.056,28.0,28.0,28.0,28.1,28.1,28.1,13270.0,13270,13270,7495.0,7495,7495,0.111001968384,0.111001968384,0.111001968384,6.0,8.0,965,554,88768,30976,38,51,87616,29184
8.0,8,8,6.0,6,6,7.0,7,7,6.0,6,6,3.0,3,3,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,832.0,832,832,4.0,4,4,4.0,4,4,1473.0,1473,1473,832.0,832,832,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87780.0,87780,87780,29900.0,29900,29900,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.059,0.059,0.059,0.063,0.063,0.063,32.3,32.3,32.3,31.2,31.2,31.2,12319.0,12319,12319,6958.0,6958,6958,0.119570970535,0.119570970535,0.119570970535,6.0,8.0,965,554,88768,30976,38,51,87616,29184
9.0,9,9,7.0,7,7,7.0,7,7,7.0,7,7,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1473.0,1473,1473,832.0,832,832,4.0,4,4,4.0,4,4,1473.0,1473,1473,832.0,832,832,1.0,1,1,0.0,0,0,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1386.0,1386,1386,87780.0,87780,87780,30080.0,30080,30080,419.0,419,419,146.0,146,146,1.0,1,1,1.0,1,1,0.063,0.063,0.063,0.055,0.055,0.055,994.9,994.9,994.9,46.9,46.9,46.9,1270.0,1270,1270,717.0,717,717,1.16025590897,1.16025590897,1.16025590897,6.0,8.0,965,554,88768,30976,38,51,87616,29184
