#1 arg remaining, starting with './Data/Raw/Snapchat/Snapchat07.pcapng'
#Ostermann's tcptrace -- version 6.6.7 -- Thu Nov  4, 2004

#75 packets seen, 75 TCP packets traced
#elapsed wallclock time: 0:00:00.013950, 5376 pkts/sec analyzed
#trace file elapsed time: 0:00:00.274041
#TCP connection info:
#4 TCP connections traced:
conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

1,192.168.2.3,den03s10-in-f49.1e100.net,35240,443,1492059653.685042 , 1492059653.909008 ,             10,              8,              0,              0,              9,              8,              6,              2,              2,              0,              0,              0,              1,              0,            873,           4340,              3,              5,            873,           4340,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              3,              3,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              2,              0,              0,              0,              0,              0,           1460,           1380,            579,           1374,            126,            262,            290,            867,          95872,          44672,          87616,          43520,              0,              0,          90368,          43849,            168,           3023,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.100,          0.162,          111.9,           90.9,              0,              0,           3898,          19378,
2,192.168.2.3,den03s10-in-f49.1e100.net,45653,443,1492059653.703007 , 1492059653.879001 ,             10,              8,              0,              0,              9,              8,              6,              2,              2,              0,              0,              0,              1,              0,            936,           3709,              3,              5,            936,           3709,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              3,              3,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              2,              0,              0,              0,              0,              0,           1460,           1380,            642,           1374,            126,            262,            311,            741,          95872,          44800,          87616,          43520,              0,              0,          90368,          43885,            168,           3023,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.078,          0.129,           90.2,          111.6,              0,              0,           5318,          21075,
3,192.168.2.3,den03s10-in-f49.1e100.net,50395,443,1492059653.777513 , 1492059653.892607 ,             16,             10,              0,              0,             15,             10,              6,              3,              0,              0,              0,              0,              0,              0,           4871,           4017,              8,              5,           4871,           4017,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              5,              3,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,           1368,           1374,             31,             51,            608,            803,          98624,          55552,          87616,          43520,              0,              0,          94771,          47658,            171,           3657,              1,              3,           4871,           4017,              0,              0,              0,              0,              0,              0,          0.102,          0.091,           45.7,           52.3,              0,              0,          42322,          34902,
4,192.168.2.3,den03s10-in-f49.1e100.net,38102,443,1492059653.816951 , 1492059653.959083 ,              7,              6,              0,              0,              6,              6,              3,              3,              0,              0,              0,              0,              0,              0,           1210,            587,              3,              2,           1210,            587,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              2,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            642,            425,             51,            162,            403,            293,          88704,          44800,          87616,          43520,              0,              0,          87797,          44032,            517,            162,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.056,          0.094,           79.5,           49.7,              0,              0,           8513,           4130,
