total_packets_a2b_mean,total_packets_a2b_max,total_packets_a2b_min,total_packets_b2a_mean,total_packets_b2a_max,total_packets_b2a_min,ack_pkts_sent_a2b_mean,ack_pkts_sent_a2b_max,ack_pkts_sent_a2b_min,ack_pkts_sent_b2a_mean,ack_pkts_sent_b2a_max,ack_pkts_sent_b2a_min,pure_acks_sent_a2b_mean,pure_acks_sent_a2b_max,pure_acks_sent_a2b_min,pure_acks_sent_b2a_mean,pure_acks_sent_b2a_max,pure_acks_sent_b2a_min,sack_pkts_sent_a2b_mean,sack_pkts_sent_a2b_max,sack_pkts_sent_a2b_min,sack_pkts_sent_b2a_mean,sack_pkts_sent_b2a_max,sack_pkts_sent_b2a_min,dsack_pkts_sent_a2b_mean,dsack_pkts_sent_a2b_max,dsack_pkts_sent_a2b_min,dsack_pkts_sent_b2a_mean,dsack_pkts_sent_b2a_max,dsack_pkts_sent_b2a_min,max_sack_blks/ack_a2b_mean,max_sack_blks/ack_a2b_max,max_sack_blks/ack_a2b_min,max_sack_blks/ack_b2a_mean,max_sack_blks/ack_b2a_max,max_sack_blks/ack_b2a_min,unique_bytes_sent_a2b_mean,unique_bytes_sent_a2b_max,unique_bytes_sent_a2b_min,unique_bytes_sent_b2a_mean,unique_bytes_sent_b2a_max,unique_bytes_sent_b2a_min,actual_data_pkts_a2b_mean,actual_data_pkts_a2b_max,actual_data_pkts_a2b_min,actual_data_pkts_b2a_mean,actual_data_pkts_b2a_max,actual_data_pkts_b2a_min,actual_data_bytes_a2b_mean,actual_data_bytes_a2b_max,actual_data_bytes_a2b_min,actual_data_bytes_b2a_mean,actual_data_bytes_b2a_max,actual_data_bytes_b2a_min,rexmt_data_pkts_a2b_mean,rexmt_data_pkts_a2b_max,rexmt_data_pkts_a2b_min,rexmt_data_pkts_b2a_mean,rexmt_data_pkts_b2a_max,rexmt_data_pkts_b2a_min,rexmt_data_bytes_a2b_mean,rexmt_data_bytes_a2b_max,rexmt_data_bytes_a2b_min,rexmt_data_bytes_b2a_mean,rexmt_data_bytes_b2a_max,rexmt_data_bytes_b2a_min,zwnd_probe_pkts_a2b_mean,zwnd_probe_pkts_a2b_max,zwnd_probe_pkts_a2b_min,zwnd_probe_pkts_b2a_mean,zwnd_probe_pkts_b2a_max,zwnd_probe_pkts_b2a_min,zwnd_probe_bytes_a2b_mean,zwnd_probe_bytes_a2b_max,zwnd_probe_bytes_a2b_min,zwnd_probe_bytes_b2a_mean,zwnd_probe_bytes_b2a_max,zwnd_probe_bytes_b2a_min,outoforder_pkts_a2b_mean,outoforder_pkts_a2b_max,outoforder_pkts_a2b_min,outoforder_pkts_b2a_mean,outoforder_pkts_b2a_max,outoforder_pkts_b2a_min,pushed_data_pkts_a2b_mean,pushed_data_pkts_a2b_max,pushed_data_pkts_a2b_min,pushed_data_pkts_b2a_mean,pushed_data_pkts_b2a_max,pushed_data_pkts_b2a_min,sacks_sent_a2b_mean,sacks_sent_a2b_max,sacks_sent_a2b_min,sacks_sent_b2a_mean,sacks_sent_b2a_max,sacks_sent_b2a_min,urgent_data_pkts_a2b_mean,urgent_data_pkts_a2b_max,urgent_data_pkts_a2b_min,urgent_data_pkts_b2a_mean,urgent_data_pkts_b2a_max,urgent_data_pkts_b2a_min,urgent_data_bytes_a2b_mean,urgent_data_bytes_a2b_max,urgent_data_bytes_a2b_min,urgent_data_bytes_b2a_mean,urgent_data_bytes_b2a_max,urgent_data_bytes_b2a_min,mss_requested_a2b_mean,mss_requested_a2b_max,mss_requested_a2b_min,mss_requested_b2a_mean,mss_requested_b2a_max,mss_requested_b2a_min,avg_win_adv_a2b_mean,avg_win_adv_a2b_max,avg_win_adv_a2b_min,avg_win_adv_b2a_mean,avg_win_adv_b2a_max,avg_win_adv_b2a_min,initial_window_bytes_a2b_mean,initial_window_bytes_a2b_max,initial_window_bytes_a2b_min,initial_window_bytes_b2a_mean,initial_window_bytes_b2a_max,initial_window_bytes_b2a_min,initial_window_pkts_a2b_mean,initial_window_pkts_a2b_max,initial_window_pkts_a2b_min,initial_window_pkts_a2b_mean,initial_window_pkts_a2b_max,initial_window_pkts_a2b_min,data_xmit_time_a2b_mean,data_xmit_time_a2b_max,data_xmit_time_a2b_min,data_xmit_time_b2a_mean,data_xmit_time_b2a_max,data_xmit_time_b2a_min,idletime_max_a2b_mean,idletime_max_a2b_max,idletime_max_a2b_min,idletime_max_b2a_mean,idletime_max_b2a_max,idletime_max_b2a_min,throughput_a2b_mean,throughput_a2b_max,throughput_a2b_min,throughput_b2a_mean,throughput_b2a_max,throughput_b2a_min,delta_mean,delta_max,delta_min,adv_wind_scale_a2b_mean,adv_wind_scale_b2a_mean,max_segm_size_a2b_max,max_segm_size_b2a_max,max_win_adv_a2b_max,max_win_adv_b2a_max,min_segm_size_a2b_min,min_segm_size_b2a_min,min_win_adv_a2b_min,min_win_adv_b2a_min
10.6666666667,12,9,9.0,10,8,9.66666666667,11,8,9.0,10,8,6.66666666667,8,5,2.0,2,2,3.0,4,2,0.0,0,0,1.0,2,0,0.0,0,0,1.0,1,1,0.0,0,0,917.666666667,940,873,3962.0,4470,3708,3.0,3,3,6.0,7,5,917.666666667,940,873,4603.33333333,5357,3708,0.0,0,0,1.0,2,0,0.0,0,0,641.333333333,1649,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,3.0,3,3,3.66666666667,4,3,3.0,4,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,90253.3333333,90368,90024,43832.3333333,43885,43804,168.0,168,168,3023.0,3023,3023,1.0,1,1,1.0,1,1,0.0743333333333,0.104,0.038,0.118333333333,0.144,0.084,88.4666666667,90.4,86.0,63.3666666667,77.5,46.1,5500.66666667,6950,4351,23403.0,27415,20517,0.135255098343,0.135255098343,0.135255098343,6.0,7.0,646,1374,95872,44800,126,262,87616,43520
6.6,10,1,5.6,8,1,6.0,9,1,5.6,8,1,3.6,6,0,1.8,2,1,1.2,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.6,1,0,0.0,0,0,708.4,940,0,2363.2,4361,0,2.2,3,0,3.2,5,0,708.4,940,0,2363.2,4361,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.6,1,0,2.2,3,0,2.0,3,0,1.2,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,876.0,1460,0,828.0,1380,0,54248.0,90368,118,26974.6,43885,1541,258.6,789,0,1813.8,3023,0,1.0,2,0,1.0,2,0,0.039,0.08,0.0,0.069,0.151,0.0,1437.66,2419.4,840.6,1456.36,2433.0,878.9,4553.8,7015,0,13991.6,27686,0,0.134002923965,0.134002923965,0.134002923965,3.6,4.2,646,1374,95872,44800,0,0,118,1541
14.0,20,11,10.5,13,9,12.0,18,9,10.5,13,9,7.25,8,6,2.5,4,2,3.0,5,2,0.0,0,0,1.75,3,1,0.0,0,0,1.0,1,1,0.0,0,0,2208.0,6095,873,3940.25,4328,3708,4.5,9,3,5.75,7,5,2208.0,6095,873,4579.75,5977,3708,1.0,1,1,1.75,3,1,1.0,1,1,640.5,1650,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.75,1,0,3.5,5,3,3.5,4,3,3.0,5,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,91435.0,94496,89867,44903.75,48069,43776,168.75,171,168,3112.75,3657,2748,1.0,1,1,1.0,1,1,0.17575,0.272,0.091,0.193,0.317,0.083,154.95,223.9,113.2,200.15,223.9,175.1,7062.75,20554,2244,11592.25,13546,9293,0.298970222473,0.298970222473,0.298970222473,6.0,7.0,1368,1374,98624,55808,31,51,87616,43520
9.66666666667,11,7,8.0,9,6,8.66666666667,10,6,8.0,9,6,5.66666666667,7,3,2.33333333333,3,2,2.0,3,0,0.0,0,0,0.666666666667,1,0,0.0,0,0,0.666666666667,1,0,0.0,0,0,1003.66666667,1206,873,2843.66666667,4233,585,3.0,3,3,4.66666666667,6,2,1003.66666667,1206,873,3027.0,4508,585,0.0,0,0,0.666666666667,1,0,0.0,0,0,183.333333333,275,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.666666666667,1,0,3.0,3,3,3.33333333333,4,2,2.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,89511.0,90368,87797,43893.3333333,44032,43808,284.333333333,517,168,2069.33333333,3023,162,1.0,1,1,1.0,1,1,0.0866666666667,0.11,0.06,0.136,0.169,0.098,101.133333333,112.9,84.6,78.5333333333,95.6,50.7,5373.33333333,7905,3692,13251.0,18018,3835,0.152562141418,0.152562141418,0.152562141418,6.0,7.0,638,1374,95872,44800,51,162,87616,43520
12.5,16,10,9.5,10,9,11.5,15,9,9.5,10,9,7.0,8,6,2.0,3,1,2.75,4,0,0.0,0,0,1.25,2,0,0.0,0,0,0.75,1,0,0.0,0,0,1905.5,4881,873,3951.25,4372,3708,4.25,8,3,6.25,7,5,1905.5,4881,873,4844.5,6021,3983,0.0,0,0,1.25,2,0,0.0,0,0,893.25,1649,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.75,1,0,3.5,5,3,3.75,4,3,2.75,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,91392.25,94771,90062,44632.0,47232,43680,168.75,171,168,3181.5,3657,3023,1.0,1,1,1.0,1,1,0.10425,0.136,0.059,0.13525,0.192,0.1,91.6,122.6,54.2,80.0,108.3,59.9,9859.0,26222,3400,19391.75,21580,17027,0.180320978165,0.180320978165,0.180320978165,6.0,7.0,1368,1374,98624,53376,31,51,87616,43520
10.3333333333,11,9,8.66666666667,9,8,9.33333333333,10,8,8.66666666667,9,8,6.33333333333,7,5,2.0,2,2,2.66666666667,3,2,0.0,0,0,0.666666666667,1,0,0.0,0,0,1.0,1,1,0.0,0,0,916.333333333,938,873,3937.33333333,4396,3708,3.0,3,3,5.66666666667,6,5,916.333333333,938,873,4120.66666667,4671,3708,0.0,0,0,0.666666666667,1,0,0.0,0,0,183.333333333,275,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,3.0,3,3,3.66666666667,4,3,2.66666666667,3,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,90253.3333333,90368,90024,43844.3333333,43885,43808,168.0,168,168,3023.0,3023,3023,1.0,1,1,1.0,1,1,0.115,0.151,0.097,0.202666666667,0.206,0.199,139.733333333,156.0,107.4,118.7,122.5,111.1,3523.0,3705,3308,15120.0,16656,14058,0.910321950912,0.910321950912,0.910321950912,6.0,7.0,644,1374,95872,44800,126,262,87616,43520
6.2,11,1,5.2,9,1,5.6,10,1,5.2,9,1,3.4,7,0,1.8,3,1,1.2,3,0,0.0,0,0,0.4,1,0,0.0,0,0,0.4,1,0,0.0,0,0,605.4,1214,0,1752.4,4467,0,1.8,3,0,2.8,6,0,605.4,1214,0,2082.2,5841,0,0.0,0,0,0.4,1,0,0.0,0,0,329.8,1374,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.4,1,0,1.8,3,0,1.8,4,0,1.2,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,876.0,1460,0,828.0,1380,0,53753.2,90368,115,26958.2,44032,1541,170.6,517,0,1241.6,3023,0,0.6,1,0,0.6,1,0,0.051,0.112,0.0,0.0924,0.231,0.0,328.62,510.2,133.5,299.12,549.0,0.0,3222.6,8252,0,7700.6,19213,0,0.133494138718,0.133494138718,0.133494138718,3.6,4.2,646,1374,95872,44800,0,0,115,1541
11.0,12,9,9.33333333333,10,8,10.0,11,8,9.33333333333,10,8,7.0,8,5,2.0,2,2,3.33333333333,4,2,0.0,0,0,1.33333333333,2,0,0.0,0,0,1.0,1,1,0.0,0,0,913.666666667,934,873,3904.33333333,4293,3708,3.0,3,3,6.33333333333,7,5,913.666666667,934,873,5003.66666667,5942,3708,0.0,0,0,1.33333333333,2,0,0.0,0,0,1099.33333333,1649,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,3.0,3,3,3.66666666667,4,3,3.33333333333,4,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,90253.3333333,90368,90024,43821.6666667,43885,43776,168.0,168,168,3023.0,3023,3023,1.0,1,1,1.0,1,1,0.168,0.176,0.154,0.251,0.324,0.198,1686.7,1726.7,1616.7,1725.73333333,1762.6,1659.0,3049.0,3722,2364,13074.3333333,15052,9394,0.575965166092,0.575965166092,0.575965166092,6.0,7.0,640,1374,95872,44800,126,262,87616,43520
10.0,10,10,8.0,8,8,9.0,9,9,8.0,8,8,6.0,6,6,2.0,2,2,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,912.333333333,932,873,3884.33333333,4235,3708,3.0,3,3,5.0,5,5,912.333333333,932,873,3884.33333333,4235,3708,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,3.0,3,3,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,90368.0,90368,90368,43873.0,43885,43849,168.0,168,168,3023.0,3023,3023,1.0,1,1,1.0,1,1,0.0833333333333,0.092,0.066,0.130333333333,0.148,0.109,91.9666666667,104.0,85.6,67.3333333333,73.8,54.9,4837.0,5374,4213,20473.3333333,21390,19591,0.173443078995,0.173443078995,0.173443078995,6.0,7.0,638,1374,95872,44800,126,262,87616,43520
10.0,11,9,8.33333333333,9,8,9.0,10,8,8.33333333333,9,8,6.0,7,5,2.0,2,2,1.66666666667,3,0,0.0,0,0,0.333333333333,1,0,0.0,0,0,0.666666666667,1,0,0.0,0,0,913.666666667,934,873,3907.66666667,4307,3708,3.0,3,3,5.33333333333,6,5,913.666666667,934,873,4365.66666667,5681,3708,0.0,0,0,0.333333333333,1,0,0.0,0,0,458.0,1374,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.666666666667,1,0,3.0,3,3,3.0,3,3,1.66666666667,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,91578.3333333,94343,90024,43859.3333333,43885,43808,168.0,168,168,3023.0,3023,3023,1.0,1,1,1.0,1,1,0.0973333333333,0.129,0.041,0.167,0.217,0.096,120.433333333,150.4,104.4,89.5666666667,101.2,74.6,4246.66666667,6026,3221,17982.0,23924,12788,0.724126815796,0.724126815796,0.724126815796,6.0,7.0,640,1374,101376,44800,126,262,87616,43520
10.0,18,2,6.5,11,2,9.5,17,2,6.5,11,2,3.5,6,1,2.5,4,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4580.0,8520,640,2221.0,4017,425,5.5,10,1,3.0,5,1,4580.0,8520,640,2221.0,4017,425,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3.0,5,1,2.0,3,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,730.0,1460,0,690.0,1380,0,48209.5,94900,1519,25088.5,49817,360,405.5,640,171,1828.5,3657,0,1.0,1,1,1.0,1,1,0.082,0.164,0.0,0.0765,0.153,0.0,1050.15,2003.9,96.4,1054.85,2004.9,104.8,29671.5,46290,13053,15246.5,21825,8668,0.876580953598,0.876580953598,0.876580953598,3.0,3.5,1368,1374,98624,61056,31,51,1498,360
11.0,12,10,9.33333333333,10,9,10.0,11,9,9.33333333333,10,9,7.0,8,6,2.0,2,2,3.33333333333,4,3,0.0,0,0,1.33333333333,2,1,0.0,0,0,1.0,1,1,0.0,0,0,915.0,936,873,3946.0,4417,3710,3.0,3,3,6.33333333333,7,6,915.0,936,873,5411.66666667,6066,5084,0.0,0,0,1.33333333333,2,1,0.0,0,0,1465.66666667,1649,1374,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,3.0,3,3,3.33333333333,4,3,3.33333333333,4,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,90266.0,90368,90062,43818.6666667,43840,43776,168.0,168,168,3023.0,3023,3023,1.0,1,1,1.0,1,1,0.078,0.097,0.051,0.133,0.165,0.097,103.666666667,119.2,90.2,62.5333333333,72.9,55.7,4912.33333333,5885,3844,20878.0,23326,19451,0.159049987793,0.159049987793,0.159049987793,6.0,7.0,642,1374,95872,44800,126,262,87616,43520
9.33333333333,11,7,7.66666666667,9,6,8.33333333333,10,6,7.66666666667,9,6,5.33333333333,7,3,2.33333333333,3,2,1.66666666667,3,0,0.0,0,0,0.333333333333,1,0,0.0,0,0,0.666666666667,1,0,0.0,0,0,1005.0,1208,873,2867.0,4305,585,3.0,3,3,4.33333333333,6,2,1005.0,1208,873,2958.66666667,4305,585,0.0,0,0,0.333333333333,1,0,0.0,0,0,91.6666666667,275,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.666666666667,1,0,3.0,3,3,3.0,4,2,1.66666666667,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,89511.0,90368,87797,43907.0,44032,43840,284.333333333,517,168,2069.33333333,3023,162,1.0,1,1,1.0,1,1,0.072,0.081,0.059,0.119666666667,0.13,0.102,96.1,115.2,84.0,82.7,104.7,51.4,5782.0,8065,4181,14928.3333333,20618,3905,0.149792194366,0.149792194366,0.149792194366,6.0,7.0,640,1374,95872,44800,51,162,87616,43520
10.0,17,2,7.8,11,1,9.2,16,2,7.8,11,1,5.2,7,1,2.2,4,1,1.8,4,0,0.0,0,0,0.6,2,0,0.0,0,0,0.8,2,0,0.0,0,0,1761.4,6033,37,3141.0,4268,0,3.8,9,1,4.6,7,0,1761.4,6033,37,3525.8,5360,0,0.0,0,0,0.6,2,0,0.0,0,0,384.8,1649,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.8,2,0,3.0,5,1,2.8,4,0,1.8,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1168.0,1460,0,1104.0,1380,0,73691.2,94840,1756,36069.0,48486,362,142.4,171,37,2270.4,3657,0,1.0,1,1,1.0,1,1,0.1634,0.392,0.0,0.1764,0.334,0.0,1521.48,3417.9,109.7,1542.14,3404.4,109.9,6426.8,21263,1819,10186.2,15136,0,0.0633990764618,0.0633990764618,0.0633990764618,4.8,5.6,1368,1374,98624,55680,31,0,1756,362
11.0,12,9,9.33333333333,10,8,10.0,11,8,9.33333333333,10,8,7.0,8,5,2.0,2,2,3.33333333333,4,2,0.0,0,0,1.33333333333,2,0,0.0,0,0,1.0,1,1,0.0,0,0,915.0,936,873,3956.66666667,4446,3711,3.0,3,3,6.33333333333,7,5,915.0,936,873,5056.0,6095,3713,0.0,0,0,1.33333333333,2,0,0.0,0,0,1099.33333333,1649,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,3.0,3,3,3.66666666667,4,3,3.33333333333,4,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,90253.3333333,90368,90024,43821.6666667,43885,43776,168.0,168,168,3023.0,3023,3023,1.0,1,1,1.0,1,1,0.181,0.194,0.162,0.244333333333,0.258,0.233,121.7,127.1,115.4,141.033333333,155.5,116.0,2949.0,3159,2664,12696.0,13568,11988,0.296293020248,0.296293020248,0.296293020248,6.0,7.0,642,1374,95872,44800,126,262,87616,43520
10.0,10,10,8.33333333333,9,8,9.0,9,9,8.33333333333,9,8,6.0,6,6,2.0,2,2,2.33333333333,3,2,0.0,0,0,0.333333333333,1,0,0.0,0,0,1.0,1,1,0.0,0,0,909.666666667,928,873,3925.33333333,4357,3708,3.0,3,3,5.33333333333,6,5,909.666666667,928,873,4383.33333333,5082,3711,0.0,0,0,0.333333333333,1,0,0.0,0,0,458.0,1374,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,3.0,3,3,3.0,3,3,2.33333333333,3,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,90266.0,90368,90062,43858.0,43885,43840,168.0,168,168,3023.0,3023,3023,1.0,1,1,1.0,1,1,0.0906666666667,0.11,0.052,0.120666666667,0.138,0.093,95.0333333333,96.1,94.3,61.1333333333,69.0,48.2,4696.0,5767,4036,20106.3333333,23044,17134,0.160913228989,0.160913228989,0.160913228989,6.0,7.0,634,1374,95872,44800,126,262,87616,43520
9.66666666667,10,9,8.33333333333,9,8,8.66666666667,9,8,8.33333333333,9,8,5.66666666667,6,5,2.0,2,2,2.0,2,2,0.0,0,0,0.333333333333,1,0,0.0,0,0,1.0,1,1,0.0,0,0,913.666666667,934,873,3933.66666667,4383,3709,3.0,3,3,5.33333333333,6,5,913.666666667,934,873,4391.66666667,5757,3709,0.0,0,0,0.333333333333,1,0,0.0,0,0,458.0,1374,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,3.0,3,3,3.0,3,3,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,90661.0,91591,90024,43859.3333333,43885,43808,168.0,168,168,2931.33333333,3023,2748,1.0,1,1,1.0,1,1,0.136,0.251,0.034,0.189,0.311,0.079,128.166666667,150.0,114.4,151.266666667,181.5,116.8,3554.66666667,4317,2294,14918.6666667,17143,11519,0.216361999512,0.216361999512,0.216361999512,6.0,7.0,640,1374,98624,44800,126,262,87616,43520
11.0,15,7,8.5,10,6,10.0,14,6,8.5,10,6,5.75,7,3,2.5,3,2,1.5,3,0,0.0,0,0,0.5,1,0,0.0,0,0,0.5,1,0,0.0,0,0,1649.0,3589,873,3146.25,4275,585,4.0,7,3,4.75,6,2,1649.0,3589,873,3283.75,4550,585,0.0,0,0,0.5,1,0,0.0,0,0,137.5,275,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.5,1,0,3.5,5,3,3.25,4,2,1.5,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,90806.25,94692,87797,44514.5,46378,43808,256.0,517,168,2466.25,3657,162,1.0,1,1,1.0,1,1,0.10425,0.157,0.052,0.13875,0.163,0.098,93.9,103.9,89.1,77.225,97.8,46.2,9404.25,21111,3949,16307.25,23628,3858,0.151616096497,0.151616096497,0.151616096497,6.0,7.0,1368,1374,98624,50816,31,51,87616,43520
10.3333333333,12,9,9.0,10,8,9.33333333333,11,8,9.0,10,8,6.33333333333,8,5,2.0,2,2,3.0,4,2,0.0,0,0,1.0,2,0,0.0,0,0,1.33333333333,2,1,0.0,0,0,915.0,936,873,3893.0,4260,3708,3.0,3,3,6.0,7,5,915.0,936,873,4534.33333333,5909,3711,0.0,0,0,1.0,2,0,0.0,0,0,641.333333333,1649,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.33333333333,2,1,3.0,3,3,3.66666666667,4,3,3.0,4,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,90559.0,91285,90024,43833.6666667,43885,43776,168.0,168,168,2565.0,3023,1649,1.0,1,1,1.0,1,1,0.172666666667,0.255,0.038,0.201333333333,0.312,0.098,151.3,201.4,117.1,121.9,203.6,51.6,2505.66666667,2689,2299,10632.6666667,11217,10019,0.348067045212,0.348067045212,0.348067045212,6.0,7.0,642,1374,98624,44800,126,262,87616,43520
6.2,10,1,5.2,8,1,5.6,9,1,5.2,8,1,3.4,6,0,1.6,2,1,1.2,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.6,1,0,0.0,0,0,547.4,932,0,2331.8,4243,0,1.8,3,0,3.0,5,0,547.4,932,0,2331.8,4243,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.6,1,0,1.8,3,0,1.8,3,0,1.2,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,876.0,1460,0,828.0,1380,0,54198.6,90368,115,26946.0,43885,1541,100.8,168,0,1813.8,3023,0,0.6,1,0,0.6,1,0,0.0434,0.091,0.0,0.1474,0.332,0.0,323.92,541.1,53.4,326.98,579.4,0.0,1852.8,3816,0,7908.0,15181,0,0.453128814697,0.453128814697,0.453128814697,3.6,4.2,638,1374,95872,44800,0,0,115,1541
