total_packets_a2b_sum,total_packets_a2b_mean,total_packets_a2b_max,total_packets_a2b_min,total_packets_b2a_sum,total_packets_b2a_mean,total_packets_b2a_max,total_packets_b2a_min,ack_pkts_sent_a2b_sum,ack_pkts_sent_a2b_mean,ack_pkts_sent_a2b_max,ack_pkts_sent_a2b_min,ack_pkts_sent_b2a_sum,ack_pkts_sent_b2a_mean,ack_pkts_sent_b2a_max,ack_pkts_sent_b2a_min,pure_acks_sent_a2b_sum,pure_acks_sent_a2b_mean,pure_acks_sent_a2b_max,pure_acks_sent_a2b_min,pure_acks_sent_b2a_sum,pure_acks_sent_b2a_mean,pure_acks_sent_b2a_max,pure_acks_sent_b2a_min,sack_pkts_sent_a2b_sum,sack_pkts_sent_a2b_mean,sack_pkts_sent_a2b_max,sack_pkts_sent_a2b_min,sack_pkts_sent_b2a_sum,sack_pkts_sent_b2a_mean,sack_pkts_sent_b2a_max,sack_pkts_sent_b2a_min,dsack_pkts_sent_a2b_sum,dsack_pkts_sent_a2b_mean,dsack_pkts_sent_a2b_max,dsack_pkts_sent_a2b_min,dsack_pkts_sent_b2a_sum,dsack_pkts_sent_b2a_mean,dsack_pkts_sent_b2a_max,dsack_pkts_sent_b2a_min,max_sack_blks/ack_a2b_sum,max_sack_blks/ack_a2b_mean,max_sack_blks/ack_a2b_max,max_sack_blks/ack_a2b_min,max_sack_blks/ack_b2a_sum,max_sack_blks/ack_b2a_mean,max_sack_blks/ack_b2a_max,max_sack_blks/ack_b2a_min,unique_bytes_sent_a2b_sum,unique_bytes_sent_a2b_mean,unique_bytes_sent_a2b_max,unique_bytes_sent_a2b_min,unique_bytes_sent_b2a_sum,unique_bytes_sent_b2a_mean,unique_bytes_sent_b2a_max,unique_bytes_sent_b2a_min,actual_data_pkts_a2b_sum,actual_data_pkts_a2b_mean,actual_data_pkts_a2b_max,actual_data_pkts_a2b_min,actual_data_pkts_b2a_sum,actual_data_pkts_b2a_mean,actual_data_pkts_b2a_max,actual_data_pkts_b2a_min,actual_data_bytes_a2b_sum,actual_data_bytes_a2b_mean,actual_data_bytes_a2b_max,actual_data_bytes_a2b_min,actual_data_bytes_b2a_sum,actual_data_bytes_b2a_mean,actual_data_bytes_b2a_max,actual_data_bytes_b2a_min,rexmt_data_pkts_a2b_sum,rexmt_data_pkts_a2b_mean,rexmt_data_pkts_a2b_max,rexmt_data_pkts_a2b_min,rexmt_data_pkts_b2a_sum,rexmt_data_pkts_b2a_mean,rexmt_data_pkts_b2a_max,rexmt_data_pkts_b2a_min,rexmt_data_bytes_a2b_sum,rexmt_data_bytes_a2b_mean,rexmt_data_bytes_a2b_max,rexmt_data_bytes_a2b_min,rexmt_data_bytes_b2a_sum,rexmt_data_bytes_b2a_mean,rexmt_data_bytes_b2a_max,rexmt_data_bytes_b2a_min,zwnd_probe_pkts_a2b_sum,zwnd_probe_pkts_a2b_mean,zwnd_probe_pkts_a2b_max,zwnd_probe_pkts_a2b_min,zwnd_probe_pkts_b2a_sum,zwnd_probe_pkts_b2a_mean,zwnd_probe_pkts_b2a_max,zwnd_probe_pkts_b2a_min,zwnd_probe_bytes_a2b_sum,zwnd_probe_bytes_a2b_mean,zwnd_probe_bytes_a2b_max,zwnd_probe_bytes_a2b_min,zwnd_probe_bytes_b2a_sum,zwnd_probe_bytes_b2a_mean,zwnd_probe_bytes_b2a_max,zwnd_probe_bytes_b2a_min,outoforder_pkts_a2b_sum,outoforder_pkts_a2b_mean,outoforder_pkts_a2b_max,outoforder_pkts_a2b_min,outoforder_pkts_b2a_sum,outoforder_pkts_b2a_mean,outoforder_pkts_b2a_max,outoforder_pkts_b2a_min,pushed_data_pkts_a2b_sum,pushed_data_pkts_a2b_mean,pushed_data_pkts_a2b_max,pushed_data_pkts_a2b_min,pushed_data_pkts_b2a_sum,pushed_data_pkts_b2a_mean,pushed_data_pkts_b2a_max,pushed_data_pkts_b2a_min,sacks_sent_a2b_sum,sacks_sent_a2b_mean,sacks_sent_a2b_max,sacks_sent_a2b_min,sacks_sent_b2a_sum,sacks_sent_b2a_mean,sacks_sent_b2a_max,sacks_sent_b2a_min,urgent_data_pkts_a2b_sum,urgent_data_pkts_a2b_mean,urgent_data_pkts_a2b_max,urgent_data_pkts_a2b_min,urgent_data_pkts_b2a_sum,urgent_data_pkts_b2a_mean,urgent_data_pkts_b2a_max,urgent_data_pkts_b2a_min,urgent_data_bytes_a2b_sum,urgent_data_bytes_a2b_mean,urgent_data_bytes_a2b_max,urgent_data_bytes_a2b_min,urgent_data_bytes_b2a_sum,urgent_data_bytes_b2a_mean,urgent_data_bytes_b2a_max,urgent_data_bytes_b2a_min,mss_requested_a2b_sum,mss_requested_a2b_mean,mss_requested_a2b_max,mss_requested_a2b_min,mss_requested_b2a_sum,mss_requested_b2a_mean,mss_requested_b2a_max,mss_requested_b2a_min,avg_win_adv_a2b_sum,avg_win_adv_a2b_mean,avg_win_adv_a2b_max,avg_win_adv_a2b_min,avg_win_adv_b2a_sum,avg_win_adv_b2a_mean,avg_win_adv_b2a_max,avg_win_adv_b2a_min,initial_window_bytes_a2b_sum,initial_window_bytes_a2b_mean,initial_window_bytes_a2b_max,initial_window_bytes_a2b_min,initial_window_bytes_b2a_sum,initial_window_bytes_b2a_mean,initial_window_bytes_b2a_max,initial_window_bytes_b2a_min,initial_window_pkts_a2b_sum,initial_window_pkts_a2b_mean,initial_window_pkts_a2b_max,initial_window_pkts_a2b_min,initial_window_pkts_a2b_sum,initial_window_pkts_a2b_mean,initial_window_pkts_a2b_max,initial_window_pkts_a2b_min,data_xmit_time_a2b_sum,data_xmit_time_a2b_mean,data_xmit_time_a2b_max,data_xmit_time_a2b_min,data_xmit_time_b2a_sum,data_xmit_time_b2a_mean,data_xmit_time_b2a_max,data_xmit_time_b2a_min,idletime_max_a2b_sum,idletime_max_a2b_mean,idletime_max_a2b_max,idletime_max_a2b_min,idletime_max_b2a_sum,idletime_max_b2a_mean,idletime_max_b2a_max,idletime_max_b2a_min,throughput_a2b_sum,throughput_a2b_mean,throughput_a2b_max,throughput_a2b_min,throughput_b2a_sum,throughput_b2a_mean,throughput_b2a_max,throughput_b2a_min,delta_sum,delta_mean,delta_max,delta_min,SYN_pkts_sent_a2b_sum,SYN_pkts_sent_a2b_mean,SYN_pkts_sent_a2b_max,SYN_pkts_sent_a2b_min,FIN_pkts_sent_a2b_sum,FIN_pkts_sent_a2b_mean,FIN_pkts_sent_a2b_max,FIN_pkts_sent_a2b_min,SYN_pkts_sent_b2a_sum,SYN_pkts_sent_b2a_mean,SYN_pkts_sent_b2a_max,SYN_pkts_sent_b2a_min,FIN_pkts_sent_b2a_sum,FIN_pkts_sent_b2a_mean,FIN_pkts_sent_b2a_max,FIN_pkts_sent_b2a_min,adv_wind_scale_a2b_mean,adv_wind_scale_b2a_mean,max_segm_size_a2b_max,max_segm_size_b2a_max,max_win_adv_a2b_max,max_win_adv_b2a_max,min_segm_size_a2b_min,min_segm_size_b2a_min,min_win_adv_a2b_min,min_win_adv_b2a_min
8,8.0,8,8,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,3,3.0,3,3,2,2.0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1404,1404.0,1404,1404,1208,1208.0,1208,1208,4,4.0,4,4,4,4.0,4,4,1404,1404.0,1404,1404,1208,1208.0,1208,1208,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,4,4.0,4,4,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,87881,87881.0,87881,87881,30080,30080.0,30080,30080,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.057,0.057,0.057,0.057,0.044,0.044,0.044,0.044,1228.0,1228.0,1228.0,1228.0,1177.8,1177.8,1177.8,1177.8,9177,9177.0,9177,9177,7896,7896.0,7896,7896,0.288019895554,0.288019895554,0.288019895554,0.288019895554,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,900,930,89472,30976,38,51,87616,29184
8,8.0,8,8,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,3,3.0,3,3,2,2.0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1402,1402.0,1402,1402,1206,1206.0,1206,1206,4,4.0,4,4,4,4.0,4,4,1402,1402.0,1402,1402,1206,1206.0,1206,1206,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,4,4.0,4,4,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,87881,87881.0,87881,87881,30080,30080.0,30080,30080,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.055,0.055,0.055,0.055,0.043,0.043,0.043,0.043,50.4,50.4,50.4,50.4,51.8,51.8,51.8,51.8,9310,9310.0,9310,9310,8009,8009.0,8009,8009,0.150584936142,0.150584936142,0.150584936142,0.150584936142,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,898,928,89472,30976,38,51,87616,29184
8,8.0,8,8,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,3,3.0,3,3,2,2.0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1403,1403.0,1403,1403,1205,1205.0,1205,1205,4,4.0,4,4,4,4.0,4,4,1403,1403.0,1403,1403,1205,1205.0,1205,1205,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,4,4.0,4,4,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,87881,87881.0,87881,87881,30080,30080.0,30080,30080,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.058,0.058,0.058,0.058,0.044,0.044,0.044,0.044,52.0,52.0,52.0,52.0,53.1,53.1,53.1,53.1,9201,9201.0,9201,9201,7902,7902.0,7902,7902,0.152486085892,0.152486085892,0.152486085892,0.152486085892,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,899,927,89472,30976,38,51,87616,29184
8,8.0,8,8,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,3,3.0,3,3,2,2.0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1405,1405.0,1405,1405,1209,1209.0,1209,1209,4,4.0,4,4,4,4.0,4,4,1405,1405.0,1405,1405,1209,1209.0,1209,1209,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,4,4.0,4,4,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,87881,87881.0,87881,87881,30080,30080.0,30080,30080,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.056,0.056,0.056,0.056,0.046,0.046,0.046,0.046,3080.3,3080.3,3080.3,3080.3,3033.0,3033.0,3033.0,3033.0,9204,9204.0,9204,9204,7920,7920.0,7920,7920,0.152649879456,0.152649879456,0.152649879456,0.152649879456,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,901,931,89472,30976,38,51,87616,29184
8,8.0,8,8,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,3,3.0,3,3,2,2.0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1403,1403.0,1403,1403,1207,1207.0,1207,1207,4,4.0,4,4,4,4.0,4,4,1403,1403.0,1403,1403,1207,1207.0,1207,1207,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,4,4.0,4,4,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,87881,87881.0,87881,87881,30080,30080.0,30080,30080,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.059,0.059,0.059,0.059,0.046,0.046,0.046,0.046,48.1,48.1,48.1,48.1,49.2,49.2,49.2,49.2,9058,9058.0,9058,9058,7793,7793.0,7793,7793,0.154886007309,0.154886007309,0.154886007309,0.154886007309,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,899,929,89472,30976,38,51,87616,29184
8,8.0,8,8,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,3,3.0,3,3,2,2.0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1405,1405.0,1405,1405,1209,1209.0,1209,1209,4,4.0,4,4,4,4.0,4,4,1405,1405.0,1405,1405,1209,1209.0,1209,1209,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,4,4.0,4,4,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,87881,87881.0,87881,87881,30080,30080.0,30080,30080,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.055,0.055,0.055,0.055,0.045,0.045,0.045,0.045,49.7,49.7,49.7,49.7,50.7,50.7,50.7,50.7,9292,9292.0,9292,9292,7996,7996.0,7996,7996,0.151197910309,0.151197910309,0.151197910309,0.151197910309,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,901,931,89472,30976,38,51,87616,29184
8,8.0,8,8,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,3,3.0,3,3,2,2.0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1405,1405.0,1405,1405,1207,1207.0,1207,1207,4,4.0,4,4,4,4.0,4,4,1405,1405.0,1405,1405,1207,1207.0,1207,1207,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,4,4.0,4,4,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,87881,87881.0,87881,87881,30080,30080.0,30080,30080,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.055,0.055,0.055,0.055,0.043,0.043,0.043,0.043,51.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,9367,9367.0,9367,9367,8047,8047.0,8047,8047,0.541509151459,0.541509151459,0.541509151459,0.541509151459,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,901,929,89472,30976,38,51,87616,29184
8,8.0,8,8,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,3,3.0,3,3,2,2.0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1404,1404.0,1404,1404,1205,1205.0,1205,1205,4,4.0,4,4,4,4.0,4,4,1404,1404.0,1404,1404,1205,1205.0,1205,1205,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,4,4.0,4,4,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,87881,87881.0,87881,87881,30080,30080.0,30080,30080,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.056,0.056,0.056,0.056,0.044,0.044,0.044,0.044,49.9,49.9,49.9,49.9,50.9,50.9,50.9,50.9,9187,9187.0,9187,9187,7884,7884.0,7884,7884,0.15283203125,0.15283203125,0.15283203125,0.15283203125,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,900,927,89472,30976,38,51,87616,29184
8,8.0,8,8,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,3,3.0,3,3,2,2.0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1401,1401.0,1401,1401,1205,1205.0,1205,1205,4,4.0,4,4,4,4.0,4,4,1401,1401.0,1401,1401,1205,1205.0,1205,1205,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,4,4.0,4,4,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,87881,87881.0,87881,87881,30080,30080.0,30080,30080,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.058,0.058,0.058,0.058,0.047,0.047,0.047,0.047,48.0,48.0,48.0,48.0,49.4,49.4,49.4,49.4,9269,9269.0,9269,9269,7972,7972.0,7972,7972,0.151144981384,0.151144981384,0.151144981384,0.151144981384,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,897,927,89472,30976,38,51,87616,29184
10,10.0,10,10,8,8.0,8,8,9,9.0,9,9,8,8.0,8,8,5,5.0,5,5,2,2.0,2,2,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,1403,1403.0,1403,1403,1207,1207.0,1207,1207,4,4.0,4,4,5,5.0,5,5,1403,1403.0,1403,1403,2136,2136.0,2136,2136,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,929,929.0,929,929,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,5,5.0,5,5,1,1.0,1,1,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,88028,88028.0,88028,88028,30208,30208.0,30208,30208,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.059,0.059,0.059,0.059,0.117,0.117,0.117,0.117,46.3,46.3,46.3,46.3,84.4,84.4,84.4,84.4,7995,7995.0,7995,7995,6878,6878.0,6878,6878,0.175486803055,0.175486803055,0.175486803055,0.175486803055,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,899,929,89472,30976,38,51,87616,29184
8,8.0,8,8,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,3,3.0,3,3,2,2.0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1403,1403.0,1403,1403,1207,1207.0,1207,1207,4,4.0,4,4,4,4.0,4,4,1403,1403.0,1403,1403,1207,1207.0,1207,1207,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,4,4.0,4,4,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,87881,87881.0,87881,87881,30080,30080.0,30080,30080,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.064,0.064,0.064,0.064,0.05,0.05,0.05,0.05,50.6,50.6,50.6,50.6,52.7,52.7,52.7,52.7,8712,8712.0,8712,8712,7495,7495.0,7495,7495,0.161035776138,0.161035776138,0.161035776138,0.161035776138,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,899,929,89472,30976,38,51,87616,29184
8,8.0,8,8,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,3,3.0,3,3,2,2.0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1403,1403.0,1403,1403,1210,1210.0,1210,1210,4,4.0,4,4,4,4.0,4,4,1403,1403.0,1403,1403,1210,1210.0,1210,1210,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,4,4.0,4,4,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,87881,87881.0,87881,87881,30080,30080.0,30080,30080,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.056,0.056,0.056,0.056,0.043,0.043,0.043,0.043,50.0,50.0,50.0,50.0,51.1,51.1,51.1,51.1,9363,9363.0,9363,9363,8075,8075.0,8075,8075,0.149840831757,0.149840831757,0.149840831757,0.149840831757,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,899,932,89472,30976,38,51,87616,29184
8,8.0,8,8,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,3,3.0,3,3,2,2.0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1404,1404.0,1404,1404,1209,1209.0,1209,1209,4,4.0,4,4,4,4.0,4,4,1404,1404.0,1404,1404,1209,1209.0,1209,1209,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,4,4.0,4,4,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,87881,87881.0,87881,87881,30080,30080.0,30080,30080,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.062,0.062,0.062,0.062,0.044,0.044,0.044,0.044,53.4,53.4,53.4,53.4,55.2,55.2,55.2,55.2,8948,8948.0,8948,8948,7705,7705.0,7705,7705,0.648819923401,0.648819923401,0.648819923401,0.648819923401,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,900,931,89472,30976,38,51,87616,29184
8,8.0,8,8,7,7.0,7,7,7,7.0,7,7,7,7.0,7,7,3,3.0,3,3,2,2.0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1403,1403.0,1403,1403,1207,1207.0,1207,1207,4,4.0,4,4,4,4.0,4,4,1403,1403.0,1403,1403,1207,1207.0,1207,1207,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,4,4.0,4,4,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,87881,87881.0,87881,87881,30080,30080.0,30080,30080,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.056,0.056,0.056,0.056,0.047,0.047,0.047,0.047,48.5,48.5,48.5,48.5,49.4,49.4,49.4,49.4,8992,8992.0,8992,8992,7736,7736.0,7736,7736,0.156033039093,0.156033039093,0.156033039093,0.156033039093,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,899,929,89472,30976,38,51,87616,29184
9,9.0,9,9,8,8.0,8,8,8,8.0,8,8,8,8.0,8,8,4,4.0,4,4,2,2.0,2,2,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,1405,1405.0,1405,1405,1207,1207.0,1207,1207,4,4.0,4,4,5,5.0,5,5,1405,1405.0,1405,1405,2136,2136.0,2136,2136,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,929,929.0,929,929,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,4.0,4,4,5,5.0,5,5,1,1.0,1,1,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1460,1460.0,1460,1460,1386,1386.0,1386,1386,88080,88080.0,88080,88080,30208,30208.0,30208,30208,415,415.0,415,415,146,146.0,146,146,1,1.0,1,1,1,1.0,1,1,0.138,0.138,0.138,0.138,0.108,0.108,0.108,0.108,102.7,102.7,102.7,102.7,106.5,106.5,106.5,106.5,6059,6059.0,6059,6059,5205,5205.0,5205,5205,0.231897830963,0.231897830963,0.231897830963,0.231897830963,1,1.0,1,1,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,6.0,8.0,901,929,89472,30976,38,51,87616,29184
