#1 arg remaining, starting with './Data/Raw/Spotify/Spotify21.pcapng'
#Ostermann's tcptrace -- version 6.6.7 -- Thu Nov  4, 2004

#157 packets seen, 151 TCP packets traced
#elapsed wallclock time: 0:00:00.074660, 2102 pkts/sec analyzed
#trace file elapsed time: 0:00:04.314505
#TCP connection info:
#7 TCP connections traced:
conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

1,192.168.2.3,ec2-54-235-169-199.compute-1.amazonaws.com,41510,443,1492100680.956087 , 1492100681.771583 ,             13,             12,              0,              0,             12,             12,              8,              4,              0,              1,              0,              1,              0,              1,           1594,           6089,              4,              7,           1777,           6089,              1,              0,            183,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              1,              0,              0,              0,              0,           1460,           1460,           1285,           1448,            126,             51,            444,            869,          99200,          33792,          87616,          15872,              0,              0,          94858,          19130,            183,           4096,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.589,          0.338,         3376.9,         3413.8,              0,              0,           1955,           7467,
2,192.168.2.3,edge-star-shv-01-dft4.facebook.com,51345,443,1492100681.17458 , 1492100681.771685 ,             14,             13,              0,              0,             13,             13,              9,              4,              3,              0,              3,              0,              1,              0,            798,           4809,              4,              8,            982,           8303,              1,              3,            184,           3494,              0,              0,              0,              0,              0,              0,              4,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              3,              0,              0,              0,              0,              0,           1460,           1410,            488,           1398,            126,            258,            245,           1037,         101632,          30208,          87616,          29184,              0,              0,          94291,          29354,            184,           3494,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.554,          0.341,         3376.8,         3410.2,              0,              0,           1058,           6376,
3,192.168.2.3,47.127.154.104.bc.googleusercontent.com,43982,443,1492100681.862945 , 1492100682.561604 ,             11,              8,              0,              0,             10,              8,              6,              1,              0,              0,              0,              0,              0,              0,            906,           4772,              4,              6,            906,           4772,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1240,            310,           1228,            126,            274,            226,            795,         102336,          27776,          87616,          25728,              0,              0,          94502,          26166,            187,           2922,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.432,          0.479,         2586.9,         2618.7,              0,              0,           1297,           6830,
4,192.168.2.3,178.162.219.58,37774,443,1492100681.889680 , 1492100683.353597 ,             11,              9,              1,              1,             10,              8,              5,              0,              0,              0,              0,              0,              0,              0,           1470,           4027,              4,              6,           1470,           4027,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/0,            1/1,            Y/Y,            Y/Y,              6,             10,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1133,           1448,             31,             31,            367,            671,          99200,          32768,          87616,          30720,              0,              0,          84940,          27648,            180,           1448,              1,              1,             NA,           4028,             NA,              1,              0,              0,              0,              0,          0.961,          0.711,          438.7,          476.2,              0,              0,           1004,           2751,
5,192.168.2.3,a96-17-211-37.deploy.akamaitechnologies.com,33729,443,1492100681.971277 , 1492100682.846473 ,             15,             13,              2,              2,             12,             11,              7,              1,              1,              0,              1,              0,              1,              0,           1449,           5532,              4,              8,           1449,           6362,              0,              1,              0,            830,              0,              0,              0,              0,              0,              0,              4,              6,            1/1,            1/1,            Y/Y,            Y/Y,              6,              5,              Y,              Y,              1,              0,              0,              0,              0,              0,           1460,           1460,           1102,           1448,             31,             31,            362,            795,          99200,          32928,          87616,          30048,              0,              0,          82134,          25760,            190,           4926,              1,              4,           1418,           5501,18446744073709551585,18446744073709551585,              0,              0,              0,              0,          0.483,          0.252,          231.8,          305.0,              0,              0,           1656,           6321,
6,192.168.2.3,178.162.219.58,39421,443,1492100683.213961 , 1492100684.49820 ,              8,              8,              1,              1,              7,              7,              2,              2,              0,              0,              0,              0,              0,              0,           1783,            403,              4,              3,           1783,            403,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/0,            1/1,            Y/Y,            Y/Y,              6,             10,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1184,            235,             31,             31,            445,            134,          88704,          32768,          87616,          30720,              0,              0,          75254,          27501,            517,            137,              1,              1,             NA,            404,             NA,              1,              0,              0,              0,              0,          0.533,          0.351,          196.7,          195.8,              0,              0,           2133,            482,
7,192.168.2.3,178.162.219.58,33091,443,1492100683.973674 , 1492100685.148462 ,              8,              8,              1,              1,              7,              7,              2,              2,              0,              0,              0,              0,              0,              0,           1768,            403,              4,              3,           1768,            403,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/0,            1/1,            Y/Y,            Y/Y,              6,             10,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1169,            235,             31,             31,            441,            134,          88704,          32768,          87616,          30720,              0,              0,          75254,          27501,            517,            137,              1,              1,             NA,            404,             NA,              1,              0,              0,              0,              0,          0.696,          0.492,          275.0,          320.6,              0,              0,           1505,            343,
