total_packets_a2b_sum,total_packets_a2b_mean,total_packets_a2b_max,total_packets_a2b_min,total_packets_b2a_sum,total_packets_b2a_mean,total_packets_b2a_max,total_packets_b2a_min,ack_pkts_sent_a2b_sum,ack_pkts_sent_a2b_mean,ack_pkts_sent_a2b_max,ack_pkts_sent_a2b_min,ack_pkts_sent_b2a_sum,ack_pkts_sent_b2a_mean,ack_pkts_sent_b2a_max,ack_pkts_sent_b2a_min,pure_acks_sent_a2b_sum,pure_acks_sent_a2b_mean,pure_acks_sent_a2b_max,pure_acks_sent_a2b_min,pure_acks_sent_b2a_sum,pure_acks_sent_b2a_mean,pure_acks_sent_b2a_max,pure_acks_sent_b2a_min,sack_pkts_sent_a2b_sum,sack_pkts_sent_a2b_mean,sack_pkts_sent_a2b_max,sack_pkts_sent_a2b_min,sack_pkts_sent_b2a_sum,sack_pkts_sent_b2a_mean,sack_pkts_sent_b2a_max,sack_pkts_sent_b2a_min,dsack_pkts_sent_a2b_sum,dsack_pkts_sent_a2b_mean,dsack_pkts_sent_a2b_max,dsack_pkts_sent_a2b_min,dsack_pkts_sent_b2a_sum,dsack_pkts_sent_b2a_mean,dsack_pkts_sent_b2a_max,dsack_pkts_sent_b2a_min,max_sack_blks/ack_a2b_sum,max_sack_blks/ack_a2b_mean,max_sack_blks/ack_a2b_max,max_sack_blks/ack_a2b_min,max_sack_blks/ack_b2a_sum,max_sack_blks/ack_b2a_mean,max_sack_blks/ack_b2a_max,max_sack_blks/ack_b2a_min,unique_bytes_sent_a2b_sum,unique_bytes_sent_a2b_mean,unique_bytes_sent_a2b_max,unique_bytes_sent_a2b_min,unique_bytes_sent_b2a_sum,unique_bytes_sent_b2a_mean,unique_bytes_sent_b2a_max,unique_bytes_sent_b2a_min,actual_data_pkts_a2b_sum,actual_data_pkts_a2b_mean,actual_data_pkts_a2b_max,actual_data_pkts_a2b_min,actual_data_pkts_b2a_sum,actual_data_pkts_b2a_mean,actual_data_pkts_b2a_max,actual_data_pkts_b2a_min,actual_data_bytes_a2b_sum,actual_data_bytes_a2b_mean,actual_data_bytes_a2b_max,actual_data_bytes_a2b_min,actual_data_bytes_b2a_sum,actual_data_bytes_b2a_mean,actual_data_bytes_b2a_max,actual_data_bytes_b2a_min,rexmt_data_pkts_a2b_sum,rexmt_data_pkts_a2b_mean,rexmt_data_pkts_a2b_max,rexmt_data_pkts_a2b_min,rexmt_data_pkts_b2a_sum,rexmt_data_pkts_b2a_mean,rexmt_data_pkts_b2a_max,rexmt_data_pkts_b2a_min,rexmt_data_bytes_a2b_sum,rexmt_data_bytes_a2b_mean,rexmt_data_bytes_a2b_max,rexmt_data_bytes_a2b_min,rexmt_data_bytes_b2a_sum,rexmt_data_bytes_b2a_mean,rexmt_data_bytes_b2a_max,rexmt_data_bytes_b2a_min,zwnd_probe_pkts_a2b_sum,zwnd_probe_pkts_a2b_mean,zwnd_probe_pkts_a2b_max,zwnd_probe_pkts_a2b_min,zwnd_probe_pkts_b2a_sum,zwnd_probe_pkts_b2a_mean,zwnd_probe_pkts_b2a_max,zwnd_probe_pkts_b2a_min,zwnd_probe_bytes_a2b_sum,zwnd_probe_bytes_a2b_mean,zwnd_probe_bytes_a2b_max,zwnd_probe_bytes_a2b_min,zwnd_probe_bytes_b2a_sum,zwnd_probe_bytes_b2a_mean,zwnd_probe_bytes_b2a_max,zwnd_probe_bytes_b2a_min,outoforder_pkts_a2b_sum,outoforder_pkts_a2b_mean,outoforder_pkts_a2b_max,outoforder_pkts_a2b_min,outoforder_pkts_b2a_sum,outoforder_pkts_b2a_mean,outoforder_pkts_b2a_max,outoforder_pkts_b2a_min,pushed_data_pkts_a2b_sum,pushed_data_pkts_a2b_mean,pushed_data_pkts_a2b_max,pushed_data_pkts_a2b_min,pushed_data_pkts_b2a_sum,pushed_data_pkts_b2a_mean,pushed_data_pkts_b2a_max,pushed_data_pkts_b2a_min,sacks_sent_a2b_sum,sacks_sent_a2b_mean,sacks_sent_a2b_max,sacks_sent_a2b_min,sacks_sent_b2a_sum,sacks_sent_b2a_mean,sacks_sent_b2a_max,sacks_sent_b2a_min,urgent_data_pkts_a2b_sum,urgent_data_pkts_a2b_mean,urgent_data_pkts_a2b_max,urgent_data_pkts_a2b_min,urgent_data_pkts_b2a_sum,urgent_data_pkts_b2a_mean,urgent_data_pkts_b2a_max,urgent_data_pkts_b2a_min,urgent_data_bytes_a2b_sum,urgent_data_bytes_a2b_mean,urgent_data_bytes_a2b_max,urgent_data_bytes_a2b_min,urgent_data_bytes_b2a_sum,urgent_data_bytes_b2a_mean,urgent_data_bytes_b2a_max,urgent_data_bytes_b2a_min,mss_requested_a2b_sum,mss_requested_a2b_mean,mss_requested_a2b_max,mss_requested_a2b_min,mss_requested_b2a_sum,mss_requested_b2a_mean,mss_requested_b2a_max,mss_requested_b2a_min,avg_win_adv_a2b_sum,avg_win_adv_a2b_mean,avg_win_adv_a2b_max,avg_win_adv_a2b_min,avg_win_adv_b2a_sum,avg_win_adv_b2a_mean,avg_win_adv_b2a_max,avg_win_adv_b2a_min,initial_window_bytes_a2b_sum,initial_window_bytes_a2b_mean,initial_window_bytes_a2b_max,initial_window_bytes_a2b_min,initial_window_bytes_b2a_sum,initial_window_bytes_b2a_mean,initial_window_bytes_b2a_max,initial_window_bytes_b2a_min,initial_window_pkts_a2b_sum,initial_window_pkts_a2b_mean,initial_window_pkts_a2b_max,initial_window_pkts_a2b_min,initial_window_pkts_a2b_sum,initial_window_pkts_a2b_mean,initial_window_pkts_a2b_max,initial_window_pkts_a2b_min,data_xmit_time_a2b_sum,data_xmit_time_a2b_mean,data_xmit_time_a2b_max,data_xmit_time_a2b_min,data_xmit_time_b2a_sum,data_xmit_time_b2a_mean,data_xmit_time_b2a_max,data_xmit_time_b2a_min,idletime_max_a2b_sum,idletime_max_a2b_mean,idletime_max_a2b_max,idletime_max_a2b_min,idletime_max_b2a_sum,idletime_max_b2a_mean,idletime_max_b2a_max,idletime_max_b2a_min,throughput_a2b_sum,throughput_a2b_mean,throughput_a2b_max,throughput_a2b_min,throughput_b2a_sum,throughput_b2a_mean,throughput_b2a_max,throughput_b2a_min,delta_sum,delta_mean,delta_max,delta_min,SYN_pkts_sent_a2b_sum,SYN_pkts_sent_a2b_mean,SYN_pkts_sent_a2b_max,SYN_pkts_sent_a2b_min,FIN_pkts_sent_a2b_sum,FIN_pkts_sent_a2b_mean,FIN_pkts_sent_a2b_max,FIN_pkts_sent_a2b_min,SYN_pkts_sent_b2a_sum,SYN_pkts_sent_b2a_mean,SYN_pkts_sent_b2a_max,SYN_pkts_sent_b2a_min,FIN_pkts_sent_b2a_sum,FIN_pkts_sent_b2a_mean,FIN_pkts_sent_b2a_max,FIN_pkts_sent_b2a_min,adv_wind_scale_a2b_mean,adv_wind_scale_b2a_mean,max_segm_size_a2b_max,max_segm_size_b2a_max,max_win_adv_a2b_max,max_win_adv_b2a_max,min_segm_size_a2b_min,min_segm_size_b2a_min,min_win_adv_a2b_min,min_win_adv_b2a_min
73,10.4285714286,13,8,63,9.0,11,8,64,9.14285714286,11,7,58,8.28571428571,10,7,34,4.85714285714,8,2,10,1.42857142857,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,9768,1395.42857143,1783,798,26036,3719.42857143,6089,403,26,3.71428571429,4,3,37,5.28571428571,7,3,9768,1395.42857143,1783,798,26036,3719.42857143,6089,403,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,26,3.71428571429,4,3,26,3.71428571429,5,3,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,10220,1460.0,1460,1460,9950,1421.42857143,1460,1240,599995,85713.5714286,95517,75254,182981,26140.1428571,29476,19854,1958,279.714285714,517,180,15833,2261.85714286,5869,137,7,1.0,1,1,7,1.0,1,1,2.386,0.340857142857,0.536,0.134,1.945,0.277857142857,0.38,0.18,8395.1,1199.3,2936.5,76.6,8584.9,1226.41428571,2972.8,118.5,18890,2698.57142857,4015,1873,65074,9296.28571429,16054,450,5.96103930473,0.851577043533,0.851577043533,0.851577043533,7,1.0,1,1,0,0.0,0,0,7,1.0,1,1,7,1.0,1,1,6.0,8.28571428571,1285,1448,102336,33792,31,31,87616,15872
72,10.2857142857,13,6,65,9.28571428571,12,7,61,8.71428571429,11,5,60,8.57142857143,10,7,33,4.71428571429,8,2,12,1.71428571429,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,9735,1390.71428571,1783,798,26036,3719.42857143,6089,403,25,3.57142857143,4,3,37,5.28571428571,7,3,9735,1390.71428571,1783,798,26036,3719.42857143,6089,403,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.142857142857,1,0,25,3.57142857143,4,3,26,3.71428571429,5,3,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,10220,1460.0,1460,1460,10170,1452.85714286,1460,1410,604643,86377.5714286,95517,75254,189653,27093.2857143,32085,19854,1958,279.714285714,517,180,12483,1783.28571429,3495,137,7,1.0,1,1,7,1.0,1,1,2.773,0.396142857143,0.782,0.095,2.502,0.357428571429,0.582,0.146,9677.9,1382.55714286,3367.8,64.5,9810.1,1401.44285714,3399.1,95.3,17134,2447.71428571,4693,1391,61413,8773.28571429,19158,336,7.26883625984,1.03840517998,1.03840517998,1.03840517998,7,1.0,1,1,0,0.0,0,0,7,1.0,1,1,7,1.0,1,1,6.0,8.28571428571,1283,1448,102080,33792,31,26,87616,15872
74,10.5714285714,12,8,65,9.28571428571,11,8,64,9.14285714286,11,7,60,8.57142857143,10,7,35,5.0,8,2,12,1.71428571429,3,0,1,0.142857142857,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.142857142857,1,0,0,0.0,0,0,9770,1395.71428571,1783,798,26035,3719.28571429,6089,403,26,3.71428571429,4,3,37,5.28571428571,7,3,9770,1395.71428571,1783,798,26035,3719.28571429,6089,403,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.142857142857,1,0,26,3.71428571429,4,3,26,3.71428571429,5,3,1,0.142857142857,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,10220,1460.0,1460,1460,10170,1452.85714286,1460,1410,601817,85973.8571429,95517,75254,187862,26837.4285714,31047,19854,1958,279.714285714,517,180,16503,2357.57142857,4096,137,7,1.0,1,1,7,1.0,1,1,2.634,0.376285714286,0.595,0.111,2.208,0.315428571429,0.434,0.151,8802.4,1257.48571429,3119.0,60.5,9020.4,1288.62857143,3158.3,87.3,18139,2591.28571429,4468,1546,62039,8862.71428571,18183,443,6.36764073372,0.90966296196,0.90966296196,0.90966296196,7,1.0,1,1,0,0.0,0,0,7,1.0,1,1,7,1.0,1,1,6.0,8.28571428571,1287,1448,102080,33792,31,26,87616,15872
69,9.85714285714,13,1,59,8.42857142857,12,0,58,8.28571428571,11,0,53,7.57142857143,10,0,33,4.71428571429,8,0,9,1.28571428571,3,0,1,0.142857142857,1,0,0,0.0,0,0,1,0.142857142857,1,0,0,0.0,0,0,1,0.142857142857,1,0,0,0.0,0,0,8000,1142.85714286,1783,0,25632,3661.71428571,6089,0,22,3.14285714286,4,0,35,5.0,7,0,8000,1142.85714286,1783,0,26689,3812.71428571,6089,0,0,0.0,0,0,1,0.142857142857,1,0,0,0.0,0,0,1057,151.0,1057,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,22,3.14285714286,4,0,24,3.42857142857,5,0,1,0.142857142857,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,10220,1460.0,1460,1460,8710,1244.28571429,1460,0,583891,83413.0,95517,65535,155366,22195.1428571,31047,0,1441,205.857142857,517,0,11621,1660.14285714,2896,0,6,0.857142857143,1,0,6,0.857142857143,1,0,4.329,0.618428571429,1.173,0.0,4.116,0.588,0.928,0.0,8976.3,1282.32857143,3284.6,136.7,8788.3,1464.71666667,3316.1,272.8,7136.0,1189.33333333,2239.0,712.0,25224.0,4204.0,8560.0,236.0,0.0,0.0,0.0,0.0,7,1.0,1,1,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,6.0,6.85714285714,1284,1448,102080,33792,0,0,65535,0
73,10.4285714286,13,5,58,8.28571428571,11,2,63,9.0,12,4,55,7.85714285714,10,2,36,5.14285714286,8,2,10,1.42857142857,3,0,1,0.142857142857,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.142857142857,1,0,0,0.0,0,0,8554,1222.0,1770,568,25770,3681.42857143,6089,137,24,3.42857142857,4,2,35,5.0,7,1,8554,1222.0,1770,568,25770,3681.42857143,6089,137,1,0.142857142857,1,0,0,0.0,0,0,1,0.142857142857,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.142857142857,1,0,24,3.42857142857,4,2,24,3.42857142857,5,1,1,0.142857142857,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,10220,1460.0,1460,1460,10170,1452.85714286,1460,1410,612178,87454.0,95517,75254,193897,27699.5714286,30791,19854,1958,279.714285714,517,180,13657,1951.0,4096,137,7,1.0,1,1,7,1.0,1,1,3.701,0.528714285714,1.242,0.184,3.326,0.475142857143,1.034,0.0,9695.4,1385.05714286,3793.8,180.4,9902.4,1414.62857143,3834.5,236.2,9761,1394.42857143,1913,473,29660,4237.14285714,11529,336,2.85504865646,0.407864093781,0.407864093781,0.407864093781,7,1.0,1,1,0,0.0,0,0,7,1.0,1,1,0,0.0,0,0,6.0,8.28571428571,1283,1448,102080,33792,31,26,87616,15872
71,10.1428571429,14,5,59,8.42857142857,14,2,62,8.85714285714,11,4,55,7.85714285714,12,2,34,4.85714285714,8,2,10,1.42857142857,3,0,1,0.142857142857,1,0,1,0.142857142857,1,0,1,0.142857142857,1,0,1,0.142857142857,1,0,1,0.142857142857,1,0,1,0.142857142857,1,0,8562,1223.14285714,1770,568,25769,3681.28571429,6089,137,25,3.57142857143,5,2,36,5.14285714286,7,1,8688,1241.14285714,1770,568,26786,3826.57142857,6089,137,1,0.142857142857,1,0,1,0.142857142857,1,0,126,18.0,126,0,1017,145.285714286,1017,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,25,3.57142857143,5,2,25,3.57142857143,5,1,1,0.142857142857,1,0,1,0.142857142857,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,10220,1460.0,1460,1460,9950,1421.42857143,1460,1240,613062,87580.2857143,95517,75254,197912,28273.1428571,30784,26240,1958,279.714285714,517,180,13761,1965.85714286,5869,137,7,1.0,1,1,7,1.0,1,1,4.62,0.66,0.868,0.237,3.475,0.496428571429,0.772,0.0,10435.6,1490.8,3234.6,340.6,10178.2,1454.02857143,3320.0,343.8,6995,999.285714286,1360,553,21736,3105.14285714,5170,133,7.19523644447,1.02789092064,1.02789092064,1.02789092064,7,1.0,1,1,0,0.0,0,0,7,1.0,1,1,0,0.0,0,0,6.0,8.28571428571,1285,1448,102336,33024,31,31,87616,25728
72,10.2857142857,13,6,59,8.42857142857,12,3,63,9.0,11,5,55,7.85714285714,10,3,35,5.0,8,2,8,1.14285714286,2,0,2,0.285714285714,1,0,0,0.0,0,0,2,0.285714285714,1,0,0,0.0,0,0,2,0.285714285714,1,0,0,0.0,0,0,9737,1391.0,1783,798,25768,3681.14285714,6089,137,25,3.57142857143,4,3,37,5.28571428571,7,1,9737,1391.0,1783,798,27024,3860.57142857,6089,137,0,0.0,0,0,2,0.285714285714,1,0,0,0.0,0,0,1256,179.428571429,697,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,25,3.57142857143,4,3,26,3.71428571429,5,1,2,0.285714285714,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,10220,1460.0,1460,1460,9950,1421.42857143,1460,1240,610864,87266.2857143,95517,75254,195527,27932.4285714,30720,25370,1958,279.714285714,517,180,14663,2094.71428571,4096,137,7,1.0,1,1,7,1.0,1,1,4.167,0.595285714286,0.906,0.258,3.425,0.489285714286,0.906,0.0,10691.9,1527.41428571,3627.1,258.2,10844.9,1549.27142857,3667.0,288.1,10306,1472.28571429,2197,816,30751,4393.0,9040,153,12.5200378895,1.78857684135,1.78857684135,1.78857684135,7,1.0,1,1,0,0.0,0,0,7,1.0,1,1,0,0.0,0,0,6.0,8.28571428571,1285,1448,102336,32928,31,31,87616,25728
47,9.4,15,1,36,7.2,11,0,42,8.4,14,0,36,7.2,11,0,27,5.4,9,0,4,0.8,2,0,3,0.6,2,0,0,0.0,0,0,3,0.6,2,0,0,0.0,0,0,2,0.4,1,0,0,0.0,0,0,4340,868.0,1470,0,18581,3716.2,5532,0,14,2.8,4,0,26,5.2,8,0,4340,868.0,1470,0,20578,4115.6,6564,0,0,0.0,0,0,3,0.6,2,0,0,0.0,0,0,1997,399.4,1755,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,14,2.8,4,0,18,3.6,6,0,3,0.6,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1460.0,1460,1460,5570,1114.0,1460,0,437236,87447.2,95255,65535,117932,23586.4,31597,0,741,148.2,190,0,14861,2972.2,4926,0,4,0.8,1,0,4,0.8,1,0,7.424,1.4848,2.214,0.0,6.78,1.356,1.854,0.0,3779.8,755.96,1297.4,36.2,3472.7,868.175,965.6,770.8,1447.0,361.75,516.0,209.0,6122.0,1530.5,1971.0,1342.0,0.0,0.0,0.0,0.0,5,1.0,1,1,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,6.0,6.0,1133,1448,101632,32928,0,0,65535,0
72,10.2857142857,13,6,60,8.57142857143,13,3,61,8.71428571429,11,5,55,7.85714285714,11,3,33,4.71428571429,8,2,11,1.57142857143,3,0,3,0.428571428571,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.142857142857,1,0,0,0.0,0,0,9735,1390.71428571,1783,798,25770,3681.42857143,6089,137,25,3.57142857143,4,3,35,5.0,7,1,9735,1390.71428571,1783,798,25770,3681.42857143,6089,137,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,2,0.285714285714,2,0,25,3.57142857143,4,3,24,3.42857142857,5,1,3,0.428571428571,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,10220,1460.0,1460,1460,9950,1421.42857143,1460,1240,601231,85890.1428571,94502,75254,182778,26111.1428571,30720,19456,1958,279.714285714,517,180,11035,1576.42857143,3495,137,7,1.0,1,1,7,1.0,1,1,4.718,0.674,1.024,0.458,3.515,0.502142857143,0.864,0.0,7644.3,1092.04285714,2575.5,258.7,7833.6,1119.08571429,2626.3,267.5,9180,1311.42857143,2203,802,22927,3275.28571429,5733,174,0.0549511909485,0.0078501701355,0.0078501701355,0.0078501701355,7,1.0,1,1,0,0.0,0,0,7,1.0,1,1,0,0.0,0,0,6.0,8.28571428571,1283,1448,102336,33792,31,31,87616,15872
73,10.4285714286,12,8,61,8.71428571429,11,7,64,9.14285714286,11,7,57,8.14285714286,10,6,34,4.85714285714,8,2,10,1.42857142857,2,0,1,0.142857142857,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.142857142857,1,0,0,0.0,0,0,9768,1395.42857143,1783,798,26036,3719.42857143,6089,403,26,3.71428571429,4,3,37,5.28571428571,7,3,9768,1395.42857143,1783,798,26036,3719.42857143,6089,403,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.142857142857,1,0,26,3.71428571429,4,3,26,3.71428571429,5,3,1,0.142857142857,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,10220,1460.0,1460,1460,9950,1421.42857143,1460,1240,589815,84259.2857143,95517,75020,185176,26453.7142857,29476,19854,1958,279.714285714,517,180,14513,2073.28571429,4926,137,7,1.0,1,1,7,1.0,1,1,2.914,0.416285714286,0.943,0.116,2.238,0.319714285714,0.657,0.175,10134.0,1447.71428571,3413.7,90.3,10226.0,1460.85714286,3448.3,92.1,18156,2593.71428571,4067,1375,65516,9359.42857143,17192,314,8.99799466133,1.28542780876,1.28542780876,1.28542780876,7,1.0,1,1,0,0.0,0,0,7,1.0,1,1,7,1.0,1,1,6.0,8.28571428571,1285,1448,102336,33792,31,31,87616,15872
80,11.4285714286,15,8,71,10.1428571429,13,8,71,10.1428571429,13,7,66,9.42857142857,13,7,39,5.57142857143,9,2,14,2.0,4,0,4,0.571428571429,3,0,1,0.142857142857,1,0,4,0.571428571429,3,0,1,0.142857142857,1,0,2,0.285714285714,1,0,1,0.142857142857,1,0,9768,1395.42857143,1783,798,26035,3719.28571429,6089,403,28,4.0,4,4,41,5.85714285714,8,3,10135,1447.85714286,1783,906,30359,4337.0,8303,403,2,0.285714285714,1,0,4,0.571428571429,3,0,367,52.4285714286,184,0,4324,617.714285714,3494,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,28,4.0,4,4,28,4.0,6,3,4,0.571428571429,3,0,1,0.142857142857,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,10220,1460.0,1460,1460,9950,1421.42857143,1460,1240,601233,85890.4285714,94858,75254,183060,26151.4285714,29354,19130,1958,279.714285714,517,180,17160,2451.42857143,4926,137,7,1.0,1,1,7,1.0,1,1,4.248,0.606857142857,0.961,0.432,2.964,0.423428571429,0.711,0.252,10482.8,1497.54285714,3376.9,196.7,10740.3,1534.32857143,3413.8,195.8,10608,1515.42857143,2133,1004,30570,4367.14285714,7467,343,8.22351431847,1.17478775978,1.17478775978,1.17478775978,7,1.0,1,1,0,0.0,0,0,7,1.0,1,1,7,1.0,1,1,6.0,8.28571428571,1285,1448,102336,33792,31,31,87616,15872
54,9.0,12,3,46,7.66666666667,11,1,46,7.66666666667,11,2,43,7.16666666667,10,1,26,4.33333333333,8,1,7,1.16666666667,2,0,2,0.333333333333,2,0,1,0.166666666667,1,0,2,0.333333333333,2,0,0,0.0,0,0,1,0.166666666667,1,0,1,0.166666666667,1,0,5474,912.333333333,1470,313,20760,3460.0,5532,0,17,2.83333333333,4,1,28,4.66666666667,7,0,5474,912.333333333,1470,313,21276,3546.0,5532,0,0,0.0,0,0,2,0.333333333333,2,0,0,0.0,0,0,516,86.0,516,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,17,2.83333333333,4,1,18,3.0,5,0,2,0.333333333333,2,0,1,0.166666666667,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8760,1460.0,1460,1460,8270,1378.33333333,1460,1240,499819,83303.1666667,95255,58410,162924,27154.0,29411,25190,1775,295.833333333,517,180,12611,2101.83333333,3519,0,6,1.0,1,1,6,1.0,1,1,1.978,0.329666666667,0.566,0.0,1.711,0.285166666667,0.612,0.0,7379.6,1229.93333333,3524.3,227.4,7298.2,1216.36666667,3542.4,132.7,8367,1394.5,2166,101,25372,4228.66666667,7466,0,1.71980953217,0.286634922028,0.286634922028,0.286634922028,6,1.0,1,1,0,0.0,0,0,6,1.0,1,1,0,0.0,0,0,6.0,7.83333333333,1133,1448,101632,32928,31,0,87616,25728
67,9.57142857143,14,2,55,7.85714285714,12,1,57,8.14285714286,11,1,50,7.14285714286,10,1,32,4.57142857143,8,1,7,1.0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7952,1136.0,1745,0,25631,3661.57142857,6089,0,22,3.14285714286,4,0,34,4.85714285714,7,0,7952,1136.0,1745,0,25631,3661.57142857,6089,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,22,3.14285714286,4,0,23,3.28571428571,5,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,10220,1460.0,1460,1460,9950,1421.42857143,1460,1240,568763,81251.8571429,95517,43808,191777,27396.7142857,30752,23552,1441,205.857142857,517,0,10406,1486.57142857,3519,0,6,0.857142857143,1,0,6,0.857142857143,1,0,1.948,0.278285714286,0.528,0.0,1.655,0.236428571429,0.373,0.0,6388.9,912.7,2271.4,101.1,6397.5,913.928571429,2309.2,6.9,15851,2264.42857143,3667,0,60519,8645.57142857,15356,0,1.07986950874,0.154267072678,0.154267072678,0.154267072678,7,1.0,1,1,0,0.0,0,0,7,1.0,1,1,0,0.0,0,0,6.0,8.28571428571,1215,1448,102336,32928,0,0,87616,25728
60,10.0,13,5,47,7.83333333333,12,2,50,8.33333333333,10,4,42,7.0,10,2,26,4.33333333333,6,2,6,1.0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,6974,1162.33333333,1783,568,19679,3279.83333333,5532,137,21,3.5,4,2,28,4.66666666667,7,1,6974,1162.33333333,1783,568,19679,3279.83333333,5532,137,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,21,3.5,4,2,20,3.33333333333,5,1,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8760,1460.0,1460,1460,8490,1415.0,1460,1240,510176,85029.3333333,94502,75254,162932,27155.3333333,30720,24576,1775,295.833333333,517,180,5796,966.0,1448,137,6,1.0,1,1,6,1.0,1,1,3.431,0.571833333333,1.717,0.233,2.77,0.461666666667,1.484,0.0,8731.4,1455.23333333,3951.9,82.2,8703.3,1450.55,3991.2,86.8,10253,1708.83333333,3815,714,38605,6434.16666667,14567,161,4.17008399963,0.695013999939,0.695013999939,0.695013999939,6,1.0,1,1,0,0.0,0,0,6,1.0,1,1,0,0.0,0,0,6.0,8.33333333333,1184,1448,102336,32928,31,31,87616,25728
