conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

10,192.168.2.3,66.211.168.180,59185,443,1492102249.487704 , 1492102251.70518 ,             12,             12,              0,              0,             11,             12,              6,              4,              0,              0,              0,              0,              0,              0,           2801,           5676,              5,              6,           2801,           5676,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/0,            1/1,            Y/Y,            N/Y,              0,              0,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,           1368,           1368,            181,             75,            560,            945,          65535,           6941,          65535,           4140,              0,              0,          65535,           5217,            181,           1368,              1,              1,             NA,           5676,             NA,              0,              0,              0,              0,              0,          0.975,          1.248,       663926.4,       663964.8,              0,              0,           1770,           3586,
11,192.168.2.3,oy-in-f153.1e100.net,38998,443,1492102250.97552 , 1492102253.34865 ,             99,             97,              0,              0,             98,             97,             95,              2,              0,              0,              0,              0,              0,              0,            554,         130176,              3,             94,            554,         130176,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,             16,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            241,           1418,            126,            262,            184,           1384,         351360,          44672,          87616,          43520,              0,              0,         214525,          44612,            187,           1418,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.906,          2.282,       661962.0,       661984.0,              0,              0,            189,          44318,
12,192.168.2.3,edge-star-shv-01-dft4.facebook.com,51544,443,1492102250.123459 , 1492102252.159059 ,              7,              7,              0,              0,              6,              7,              3,              3,              1,              0,              1,              0,              1,              0,            814,            813,              3,              3,            814,           1474,              0,              1,              0,            661,              0,              0,              0,              0,              0,              0,              3,              3,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              1,              0,              0,              0,              0,              0,           1460,           1410,            517,            661,             51,            152,            271,            491,          88960,          30208,          87616,          29184,              0,              0,          87840,          29696,            517,            152,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.656,          1.428,       662837.8,       662843.7,              0,              0,            400,            399,
13,192.168.2.3,oy-in-f153.1e100.net,47458,443,1492102250.135851 , 1492102252.65492 ,             25,             22,              0,              0,             24,             22,             21,              1,              0,              0,              0,              0,              0,              0,            554,          24980,              3,             20,            554,          24980,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,             15,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            241,           1418,            126,            213,            184,           1248,         141504,          44672,          87616,          43520,              0,              0,         113152,          44397,            187,           1418,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.884,          1.324,       662931.4,       662932.8,              0,              0,            287,          12945,
14,192.168.2.3,173.0.82.211,53979,443,1492102250.466617 , 1492102252.124339 ,             11,             10,              1,              0,             10,             10,              5,              2,              0,              0,              0,              0,              0,              0,            582,           4544,              4,              6,            582,           4544,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/0,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            239,           1368,             31,             31,            145,            757,         101312,          31104,          87616,          30080,              0,              0,          84876,          30421,            186,           1368,              1,              1,             NA,           4544,             NA,              0,              0,              0,              0,              0,          1.307,          0.949,          461.4,          458.4,              0,              0,            351,           2741,
15,192.168.2.3,xx-fbcdn-shv-01-dft4.fbcdn.net,48785,443,1492102250.780974 , 1492102253.72019 ,             20,             31,              0,              0,             19,             31,             16,              2,              0,              0,              0,              0,              0,              0,            642,          36026,              3,             28,            642,          36026,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            329,           1398,            126,            258,            213,           1286,         160320,          30208,          87616,          29184,              0,              0,         116028,          30037,            187,           1398,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.784,          1.614,       661930.3,       661924.9,              0,              0,            280,          15725,
16,192.168.2.3,xx-fbcdn-shv-01-dft4.fbcdn.net,53209,443,1492102251.462677 , 1492102252.974466 ,              9,              6,              0,              0,              8,              6,              5,              1,              0,              0,              0,              0,              0,              0,            645,           3752,              3,              4,            645,           3752,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              2,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            332,           1398,            126,            258,            214,            937,          98816,          29184,          87616,          29184,              0,              0,          93568,          29184,            187,           1398,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          1.107,          0.723,       662022.4,       662025.2,              0,              0,            427,           2482,
17,192.168.2.3,server-54-230-7-140.dfw3.r.cloudfront.net,58066,443,1492102276.279189 , 1492102278.10485 ,             11,              8,              0,              0,             10,              8,              7,              1,              0,              0,              0,              0,              0,              0,            721,           5209,              3,              6,            721,           5209,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              3,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            408,           1448,            126,            201,            240,            868,         102080,          31232,          87616,          30208,              0,              0,          95436,          30354,            187,           4545,              1,              4,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.671,          0.696,       636986.4,       637020.4,              0,              0,            416,           3009,
18,192.168.2.3,ec2-54-225-216-231.compute-1.amazonaws.com,58719,443,1492102276.316623 , 1492102278.90541 ,             12,              9,              0,              0,             11,              9,              8,              1,              0,              0,              0,              0,              0,              0,           1244,           7172,              3,              7,           1244,           7172,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            928,           1448,            126,             51,            414,           1024,         102080,          32256,          87616,          30464,              0,              0,          95778,          30688,            190,           4096,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.682,          0.746,       636906.4,       636949.4,              0,              0,            701,           4043,
19,192.168.2.3,edge-star-shv-01-dft4.facebook.com,45821,443,1492102276.403468 , 1492102278.60614 ,             10,              8,              0,              0,              9,              8,              6,              2,              0,              0,              0,              0,              0,              0,            798,           4809,              3,              5,            798,           4809,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              3,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            488,           1398,            126,            258,            265,            961,         101632,          30208,          87616,          29184,              0,              0,          94464,          29476,            184,           3495,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.640,          0.738,       636936.3,       636974.8,              0,              0,            482,           2902,
