conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

1,192.168.2.3,server-54-192-122-172.dfw50.r.cloudfront.net,41945,443,1494135190.918580 , 1494135192.922876 ,             14,              9,              0,              0,             13,              9,              8,              1,              0,              0,              0,              0,              0,              0,            752,           5209,              4,              6,            752,           5209,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            408,           1448,             31,            201,            187,            868,         102080,          31232,          87616,          30208,              0,              0,          96969,          30464,            187,           4545,              1,              4,            752,           5209,              0,              0,              0,              0,              0,              0,          1.848,          0.125,         1647.9,         1785.7,              0,              0,            375,           2599,
2,192.168.2.3,api.braintreegateway.com,39867,443,1494135191.163723 , 1494135193.127321 ,             14,              8,              2,              0,             11,              8,              6,              0,              0,              0,              0,              0,              0,              0,            683,           4620,              4,              6,            683,           4620,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              6,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1320,            336,           1448,             31,             31,            170,            769,         102080,          16640,          87616,          15552,              0,              0,          81265,          16018,            190,           1448,              1,              1,            684,           4620,              1,              0,              0,              0,              0,              0,          1.817,          1.863,         1356.4,         1481.4,              0,              0,            348,           2353,
3,192.168.2.3,ec2-54-235-130-118.compute-1.amazonaws.com,53018,443,1494135191.230381 , 1494135193.527651 ,             17,             12,              3,              0,             13,             12,              8,              2,              0,              0,              0,              0,              0,              0,           1275,           7203,              4,              8,           1275,           7203,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            928,           1448,             31,             31,            318,            900,         102080,          29952,          87616,          28160,              0,              0,          78608,          28811,            190,           5869,              1,              5,           1276,           7203,              1,              0,              0,              0,              0,              0,          1.916,          1.904,         1360.6,         1659.8,              0,              0,            555,           3135,
4,192.168.2.3,edge-star-shv-01-dft4.facebook.com,43966,443,1494135191.509118 , 1494135193.525498 ,             14,             11,              2,              0,             11,             11,              6,              3,              0,              0,              0,              0,              0,              0,            829,           4839,              4,              6,            829,           4839,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            488,           1398,             31,             31,            207,            806,         101632,          30208,          87616,          29184,              0,              0,          81033,          29696,            184,           3494,              1,              3,            830,           4839,              1,              0,              0,              0,              0,              0,          1.879,          1.879,         1510.3,         1597.6,              0,              0,            411,           2400,
5,192.168.2.3,ec2-34-192-3-237.compute-1.amazonaws.com,45837,443,1494135191.553347 , 1494135192.78626 ,             13,             13,              0,              0,             12,             13,              9,              2,              0,              0,              0,              0,              0,              0,            594,          11300,              3,             10,            594,          11300,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            300,           1448,            126,             51,            197,           1129,         110784,          29184,          87616,          28160,              0,              0,          98240,          28672,            168,           5204,              1,              4,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.288,          0.330,         1463.9,         1503.9,              0,              0,           1131,          21512,
6,192.168.2.3,173.0.82.206,46833,443,1494135191.761331 , 1494135192.238825 ,             13,             10,              3,              0,              9,             10,              4,              2,              0,              0,              0,              0,              0,              0,            644,           4993,              4,              6,            644,           4993,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            303,           1368,             31,             31,            160,            832,         101312,          31104,          87616,          30080,              0,              0,          70960,          30535,            184,           1368,              1,              1,            645,           4993,              1,              0,              0,              0,              0,              0,          0.247,          0.185,          149.4,           90.6,              0,              0,           1349,          10457,
7,192.168.2.3,svcs.paypal.com,42400,443,1494135191.876946 , 1494135193.542518 ,             13,             12,              0,              0,             12,             12,              5,              5,              0,              0,              0,              0,              0,              0,           2854,           5676,              6,              5,           2854,           5676,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              5,              3,            1/1,            1/1,            Y/Y,            N/Y,              0,              0,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1448,           1448,             53,             75,            475,           1134,          65535,           7234,          65535,           4380,              0,              0,          65535,           5724,            181,           1448,              1,              1,           2854,           5676,              0,              0,              0,              0,              0,              0,          1.505,          0.327,         1070.1,         1162.1,              0,              0,           1714,           3408,
8,192.168.2.3,173.0.82.211,39614,443,1494135192.162109 , 1494135192.618267 ,             13,             10,              3,              0,              9,             10,              4,              2,              0,              0,              0,              0,              0,              0,            582,           4544,              4,              6,            582,           4544,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            239,           1368,             31,             31,            145,            757,         101312,          31104,          87616,          30080,              0,              0,          70960,          30535,            186,           1368,              1,              1,            583,           4544,              1,              0,              0,              0,              0,              0,          0.300,          0.238,           98.2,          108.0,              0,              0,           1276,           9961,
9,192.168.2.3,den02s02-in-f20.1e100.net,39882,443,1494135192.566066 , 1494135193.35773 ,             42,             75,              0,              0,             41,             75,             38,              2,              0,              0,              0,              0,              0,              0,            554,          98652,              3,             72,            554,          98652,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,             16,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            241,           1418,            126,            262,            184,           1370,         288960,          44672,          87616,          43520,              0,              0,         180177,          44594,            187,           1418,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.106,          0.377,          506.7,          508.3,              0,              0,           1179,         210029,
