conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

1,den02s02-in-f4.1e100.net,192.168.2.3,443,60771,1492102818.955295 , 1492102818.955295 ,              1,              0,              1,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,            0/0,            0/0,            N/N,            N/N,              0,              0,              N,              N,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.000,            0.0,             NA,              0,              0,             NA,             NA,
2,sfo07s13-in-f4.1e100.net,192.168.2.3,443,39809,1492102819.19804 , 1492102820.562984 ,             12,             14,              0,              0,             12,             14,              3,              9,              1,              1,              1,              1,              1,              1,           4259,           1801,              8,              5,           4513,           1957,              1,              1,            254,            156,              0,              0,              0,              0,              0,              0,              6,              4,            1/0,            0/0,            Y/Y,            N/Y,              0,              0,              Y,              N,              1,              1,              0,              0,              0,              0,           1380,              0,           1418,           1368,             26,             85,            564,            391,          42408,           1591,            340,           1369,              0,              0,           3865,           1502,           1418,              0,              1,              0,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          1.042,          1.216,         2004.5,         2138.9,              0,              0,           2760,           1167,
3,192.168.2.3,server-54-230-7-74.dfw3.r.cloudfront.net,46831,443,1492102819.360209 , 1492102821.860561 ,             14,              9,              0,              0,             13,              9,              8,              1,              0,              0,              0,              0,              0,              0,            752,           5208,              4,              6,            752,           5208,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            408,           1448,             31,            201,            187,            867,         102080,          31232,          87616,          30208,              0,              0,          96969,          30464,            187,           4344,              1,              3,            752,           5208,              0,              0,              0,              0,              0,              0,          2.080,          0.486,          861.1,          963.2,              0,              0,            301,           2083,
4,192.168.2.3,ec2-50-17-205-178.compute-1.amazonaws.com,34679,443,1492102819.566889 , 1492102821.915963 ,             16,             11,              2,              0,             13,             11,              8,              1,              0,              0,              0,              0,              0,              0,           1275,           7203,              4,              8,           1275,           7203,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            928,           1448,             31,             31,            318,            900,         102080,          32256,          87616,          30464,              0,              0,          83848,          31001,            190,           2896,              1,              2,           1276,           7203,              1,              0,              0,              0,              0,              0,          2.043,          1.395,          777.4,          894.3,              0,              0,            543,           3066,
5,192.168.2.3,edge-star-shv-02-dft4.facebook.com,58977,443,1492102819.575084 , 1492102821.868028 ,             14,             11,              2,              0,             11,             11,              6,              3,              0,              0,              0,              0,              0,              0,            829,           4839,              4,              6,            829,           4839,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            488,           1398,             31,             31,            207,            806,         101632,          30208,          87616,          29184,              0,              0,          81033,          29696,            184,           1398,              1,              1,            830,           4839,              1,              0,              0,              0,              0,              0,          2.007,          1.435,          863.6,          966.6,              0,              0,            362,           2110,
6,192.168.2.3,api.braintreegateway.com,41398,443,1492102819.614877 , 1492102821.815037 ,             16,             11,              3,              0,             12,             11,              6,              3,              0,              1,              0,              1,              0,              1,            683,           4621,              5,              6,            873,           4621,              1,              0,            190,              0,              0,              0,              0,              0,              0,              0,              5,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              6,              Y,              Y,              0,              1,              0,              0,              0,              0,           1460,           1320,            336,           1448,             31,             31,            174,            770,         102080,          16640,          87616,          15552,              0,              0,          76270,          15987,            190,           3453,              1,              3,            684,           4621,              1,              0,              0,              0,              0,              0,          1.906,          1.366,          895.3,         1030.3,              0,              0,            310,           2100,
7,192.168.2.3,ec2-54-165-89-63.compute-1.amazonaws.com,43141,443,1492102820.8327 , 1492102821.107688 ,             13,             13,              0,              0,             12,             13,              9,              2,              0,              0,              0,              0,              0,              0,            594,          11241,              3,             10,            594,          11241,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            300,           1448,            126,             51,            197,           1123,         110784,          29184,          87616,          28160,              0,              0,          98240,          28672,            168,           5204,              1,              4,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.479,          0.436,         1459.8,         1501.9,              0,              0,            540,          10225,
8,192.168.2.3,173.0.82.206,41818,443,1492102821.771 , 1492102821.451060 ,             11,             10,              1,              0,              9,             10,              4,              3,              0,              0,              0,              0,              0,              0,            644,           4990,              4,              6,            644,           4990,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            303,           1368,             31,             31,            160,            831,         101312,          31104,          87616,          30080,              0,              0,          85152,          30307,            184,           3792,              1,              3,            613,           4990,18446744073709551585,              0,              0,              0,              0,              0,          0.352,          0.247,          116.4,          118.2,              0,              0,           1430,          11082,
9,192.168.2.3,ec2-54-83-5-41.compute-1.amazonaws.com,42638,443,1492102821.136283 , 1492102821.848253 ,             11,             12,              0,              0,             10,             12,              7,              4,              0,              0,              0,              0,              0,              0,           1543,           6089,              3,              7,           1543,           6089,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1234,           1448,            126,             51,            514,            869,          99200,          33792,          87616,          15872,              0,              0,          95148,          19130,            183,           5869,              1,              5,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.371,          0.365,          719.2,          757.8,              0,              0,           2167,           8552,
10,192.168.2.3,den02s02-in-f20.1e100.net,47635,443,1492102821.235594 , 1492102821.701650 ,             16,             20,              0,              0,             15,             20,             12,              1,              0,              0,              0,              0,              0,              0,            554,          22838,              3,             18,            554,          22838,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,             11,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            241,           1418,            126,            262,            184,           1268,         138688,          44672,          87616,          43520,              0,              0,         106722,          44368,            187,           3644,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.314,          0.296,          865.9,          872.3,              0,              0,           1189,          49003,
11,192.168.2.3,den02s02-in-f20.1e100.net,51956,443,1492102821.235612 , 1492102822.36567 ,             19,             20,              0,              0,             18,             20,             13,              1,              0,              0,              0,              0,              0,              0,            585,          20798,              4,             17,            585,          20798,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,             13,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            241,           1418,             31,             73,            146,           1223,         132992,          44672,          87616,          43520,              0,              0,         110784,          44368,            187,           3644,              1,              3,            585,          20798,              0,              0,              0,              0,              0,              0,          0.688,          0.297,          235.5,          342.6,              0,              0,            730,          25967,
12,192.168.2.3,den02s02-in-f20.1e100.net,48163,443,1492102821.237410 , 1492102821.802387 ,             22,             25,              0,              0,             21,             25,             18,              1,              0,              0,              0,              0,              0,              0,            554,          29226,              3,             23,            554,          29226,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,             16,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            241,           1418,            126,            205,            184,           1270,         150016,          44672,          87616,          43520,              0,              0,         119094,          44432,            187,           3644,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.298,          0.394,          765.1,          775.8,              0,              0,            981,          51730,
13,192.168.2.3,den02s02-in-f20.1e100.net,53489,443,1492102821.243564 , 1492102821.838044 ,             18,             26,              0,              0,             17,             26,             14,              2,              0,              0,              0,              0,              0,              0,            554,          29142,              3,             23,            554,          29142,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,             14,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            241,           1418,            126,            122,            184,           1266,         150016,          44672,          87616,          43520,              0,              0,         114484,          44395,            187,           1418,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.315,          0.399,          729.5,          765.0,              0,              0,            932,          49021,
14,192.168.2.3,svcs.paypal.com,49145,443,1492102821.274974 , 1492102822.7972 ,             11,             10,              0,              0,             10,             10,              5,              3,              0,              0,              0,              0,              0,              0,           2801,           5580,              5,              5,           2801,           5580,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/0,            1/1,            Y/Y,            N/Y,              0,              0,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1448,           1448,            181,             75,            560,           1115,          65535,           7181,          65535,           4380,              0,              0,          65535,           5567,            181,           1448,              1,              1,             NA,           5580,             NA,              0,              0,              0,              0,              0,          0.396,          0.473,          559.5,          598.2,              0,              0,           3821,           7613,
15,192.168.2.3,173.0.82.211,57698,443,1492102821.458589 , 1492102822.48688 ,             10,              9,              1,              0,              9,              9,              4,              1,              0,              0,              0,              0,              0,              0,            582,           4544,              4,              6,            582,           4544,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/0,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            239,           1368,             31,             31,            145,            757,         101312,          31104,          87616,          30080,              0,              0,          83356,          30464,            186,           3792,              1,              3,             NA,           4544,             NA,              0,              0,              0,              0,              0,          0.347,          0.227,          243.5,          114.6,              0,              0,            986,           7700,
