conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

1,192.168.2.3,server-54-192-122-37.dfw50.r.cloudfront.net,51014,443,1494135460.71947 , 1494135461.547196 ,             14,             10,              0,              0,             13,             10,              8,              2,              0,              0,              0,              0,              0,              0,            752,           5209,              4,              6,            752,           5209,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            408,           1448,             31,            201,            187,            868,         102080,          31232,          87616,          30208,              0,              0,          96969,          30549,            187,           4545,              1,              4,            752,           5209,              0,              0,              0,              0,              0,              0,          1.346,          0.147,         1077.8,         1203.1,              0,              0,            510,           3531,
2,192.168.2.3,ec2-50-19-104-138.compute-1.amazonaws.com,33902,443,1494135460.115584 , 1494135461.993043 ,             16,             11,              2,              0,             13,             11,              8,              1,              0,              0,              0,              0,              0,              0,           1275,           7203,              4,              8,           1275,           7203,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            928,           1448,             31,             31,            318,            900,         102080,          32256,          87616,          30464,              0,              0,          83848,          31001,            190,           5869,              1,              5,           1276,           7203,              1,              0,              0,              0,              0,              0,          1.668,          1.647,         1262.8,         1384.4,              0,              0,            679,           3837,
3,192.168.2.3,edge-star-shv-02-dft4.facebook.com,55475,443,1494135460.150133 , 1494135461.848912 ,             14,             11,              0,              0,             13,             11,              8,              3,              1,              0,              1,              0,              1,              0,           1043,           5467,              5,              7,           1531,           5725,              1,              1,            488,            258,              0,              0,              0,              0,              0,              0,              5,              5,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              1,              0,              0,              0,              0,              0,           1460,           1410,            488,           1398,            126,            258,            306,            817,         104384,          31232,          87616,          29184,              0,              0,          96448,          29798,            184,           1398,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          1.414,          1.573,          701.6,          733.4,              0,              0,            614,           3218,
4,192.168.2.3,api.braintreegateway.com,58477,443,1494135460.273064 , 1494135461.992809 ,             14,              8,              2,              0,             11,              8,              6,              0,              0,              0,              0,              0,              0,              0,            683,           4619,              4,              6,            683,           4619,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              6,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1320,            336,           1448,             31,             31,            170,            769,         102080,          16640,          87616,          15552,              0,              0,          81265,          16018,            190,           3453,              1,              3,            684,           4619,              1,              0,              0,              0,              0,              0,          1.593,          1.591,         1286.9,         1372.5,              0,              0,            397,           2686,
5,192.168.2.3,ec2-184-73-180-205.compute-1.amazonaws.com,47346,443,1494135460.628060 , 1494135462.23435 ,             16,             12,              2,              0,             13,             12,              8,              2,              0,              0,              0,              0,              0,              0,           1584,           6120,              4,              8,           1584,           6120,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1244,           1448,             31,             31,            395,            764,          99200,          33792,          87616,          15872,              0,              0,          83272,          22388,            183,           4096,              1,              3,           1585,           6120,              1,              0,              0,              0,              0,              0,          1.103,          1.107,          768.7,          888.5,              0,              0,           1135,           4386,
6,192.168.2.3,ec2-52-7-55-57.compute-1.amazonaws.com,37084,443,1494135460.680906 , 1494135461.198956 ,             12,             12,              0,              0,             11,             12,              8,              2,              0,              0,              0,              0,              0,              0,            594,          10865,              3,              9,            594,          10865,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            300,           1448,            126,             51,            197,           1207,         110784,          29184,          87616,          28160,              0,              0,          97099,          28625,            168,           2896,              1,              2,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.219,          0.288,         1036.3,         1038.2,              0,              0,           1147,          20973,
7,192.168.2.3,173.0.82.206,36525,443,1494135460.812791 , 1494135461.200878 ,             10,              9,              1,              0,              9,              9,              4,              1,              0,              0,              0,              0,              0,              0,            644,           4992,              4,              6,            644,           4992,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/0,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            303,           1368,             31,             31,            160,            831,         101312,          31104,          87616,          30080,              0,              0,          83356,          30464,            184,           3792,              1,              3,             NA,           4992,             NA,              0,              0,              0,              0,              0,          0.288,          0.205,          101.8,          102.8,              0,              0,           1659,          12863,
8,192.168.2.3,svcs.paypal.com,35904,443,1494135460.941351 , 1494135461.494054 ,             11,             10,              0,              0,             10,             10,              5,              3,              0,              0,              0,              0,              0,              0,           2801,           5676,              5,              5,           2801,           5676,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/0,            1/1,            Y/Y,            N/Y,              0,              0,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1448,           1448,            181,             75,            560,           1134,          65535,           7181,          65535,           4380,              0,              0,          65535,           5422,            181,           1448,              1,              1,             NA,           5676,             NA,              0,              0,              0,              0,              0,          0.288,          0.327,          741.2,          761.7,              0,              0,           5068,          10270,
9,192.168.2.3,173.0.82.211,37587,443,1494135461.205436 , 1494135461.702710 ,             14,             12,              4,              0,              9,             12,              4,              4,              0,              0,              0,              0,              0,              0,            582,           4544,              4,              6,            582,           4544,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            239,           1368,             31,             31,            145,            757,         101312,          31104,          87616,          30080,              0,              0,          65501,          30638,            186,           3792,              1,              3,            583,           4544,              1,              0,              0,              0,              0,              0,          0.324,          0.242,          130.9,          131.3,              0,              0,           1170,           9138,
