conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

1,192.168.2.3,server-54-230-7-210.dfw3.r.cloudfront.net,48907,443,1494134858.34084 , 1494134859.479452 ,             14,             10,              0,              0,             13,             10,              8,              2,              0,              0,              0,              0,              0,              0,            752,           5209,              4,              6,            752,           5209,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            408,           1448,             31,            201,            187,            868,         102080,          31232,          87616,          30208,              0,              0,          96969,          30549,            187,           2896,              1,              2,            752,           5209,              0,              0,              0,              0,              0,              0,          1.343,          0.167,         1065.8,         1156.2,              0,              0,            520,           3604,
2,192.168.2.3,ec2-23-23-147-10.compute-1.amazonaws.com,33055,443,1494134858.97272 , 1494134860.337933 ,             15,             11,              2,              0,             12,             11,              7,              1,              0,              0,              0,              0,              0,              0,           1275,           7203,              4,              8,           1275,           7203,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            928,           1448,             31,             31,            318,            900,         102080,          32256,          87616,          30464,              0,              0,          82752,          31001,            190,           5544,              1,              4,           1276,           7203,              1,              0,              0,              0,              0,              0,          2.018,          1.988,         1652.2,         1809.4,              0,              0,            569,           3215,
3,192.168.2.3,edge-star-shv-01-dft4.facebook.com,52177,443,1494134858.179806 , 1494134860.248517 ,             14,             12,              0,              0,             13,             12,              8,              4,              0,              0,              0,              0,              0,              0,           1289,           6095,              5,              7,           1289,           6095,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              5,              5,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            488,           1398,            126,            258,            257,            870,         105664,          32256,          87616,          29184,              0,              0,          97403,          30301,            184,           3493,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          1.694,          1.883,         1123.2,         1204.4,              0,              0,            623,           2946,
4,192.168.2.3,api.braintreegateway.com,57845,443,1494134858.330555 , 1494134860.409614 ,             14,              8,              2,              0,             11,              8,              6,              0,              0,              0,              0,              0,              0,              0,            683,           4619,              4,              6,            683,           4619,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              6,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1320,            336,           1448,             31,             31,            170,            769,         102080,          16640,          87616,          15552,              0,              0,          81265,          16018,            190,           2896,              1,              2,            684,           4619,              1,              0,              0,              0,              0,              0,          1.972,          1.972,         1762.3,         1843.2,              0,              0,            329,           2222,
5,192.168.2.3,ec2-50-19-94-168.compute-1.amazonaws.com,45189,443,1494134858.597634 , 1494134860.603111 ,             16,             12,              3,              0,             12,             12,              7,              2,              0,              0,              0,              0,              0,              0,           1550,           6120,              4,              8,           1550,           6120,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1210,           1448,             31,             31,            387,            764,          99200,          34816,          87616,          19200,              0,              0,          76659,          24878,            183,           4096,              1,              3,           1551,           6120,              1,              0,              0,              0,              0,              0,          1.815,          1.813,         1435.8,         1556.3,              0,              0,            773,           3052,
6,192.168.2.3,ec2-34-192-3-237.compute-1.amazonaws.com,53726,443,1494134858.747745 , 1494134859.338622 ,             13,             13,              0,              0,             12,             13,              9,              2,              0,              0,              0,              0,              0,              0,            594,          11125,              3,             10,            594,          11125,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            300,           1448,            126,             51,            197,           1112,         110784,          29184,          87616,          28160,              0,              0,          98240,          28672,            168,           2896,              1,              2,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.226,          0.279,         1499.8,         1536.3,              0,              0,           1005,          18828,
7,192.168.2.3,173.0.82.206,50564,443,1494134858.879326 , 1494134859.287768 ,             13,              9,              2,              0,             10,              9,              5,              2,              0,              0,              0,              0,              0,              0,            644,           4992,              4,              6,            644,           4992,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            303,           1368,             31,             31,            160,            831,         101312,          31104,          87616,          30080,              0,              0,          79173,          30464,            184,           3792,              1,              3,            645,           4992,              1,              0,              0,              0,              0,              0,          0.255,          0.187,           87.5,           97.5,              0,              0,           1577,          12222,
8,192.168.2.3,svcs.paypal.com,43075,443,1494134859.3637 , 1494134860.838425 ,             14,             12,              0,              0,             13,             12,              6,              5,              0,              0,              0,              0,              0,              0,           2854,           5580,              6,              5,           2854,           5580,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              5,              3,            1/1,            1/1,            Y/Y,            N/Y,              0,              0,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1448,           1448,             53,             75,            475,           1115,          65535,           7234,          65535,           4380,              0,              0,          65535,           5724,            181,           1448,              1,              1,           2854,           5580,              0,              0,              0,              0,              0,              0,          1.682,          0.290,         1293.5,         1387.9,              0,              0,           1555,           3041,
9,192.168.2.3,173.0.82.211,57753,443,1494134859.205182 , 1494134859.618894 ,             13,              9,              2,              0,             10,              9,              5,              2,              0,              0,              0,              0,              0,              0,            582,           4544,              4,              6,            582,           4544,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            239,           1368,             31,             31,            145,            757,         101312,          31104,          87616,          30080,              0,              0,          79173,          30464,            186,           3792,              1,              3,            583,           4544,              1,              0,              0,              0,              0,              0,          0.253,          0.198,           82.4,          100.2,              0,              0,           1407,          10983,
