conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

1,192.168.2.3,server-54-230-7-144.dfw3.r.cloudfront.net,36340,443,1494135488.741878 , 1494135490.238255 ,             15,             12,              0,              0,             14,             12,              8,              4,              0,              1,              0,              1,              0,              1,            752,           5209,              5,              6,            878,           5209,              1,              0,            126,              0,              0,              0,              0,              0,              0,              0,              5,              3,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              1,              0,              0,              0,              0,           1460,           1460,            408,           1448,             31,            201,            175,            868,         102080,          31232,          87616,          30208,              0,              0,          97129,          30580,            187,           4344,              1,              3,            752,           5209,              0,              0,              0,              0,              0,              0,          1.402,          0.399,          873.0,          948.0,              0,              0,            503,           3481,
2,192.168.2.3,ec2-184-73-208-78.compute-1.amazonaws.com,60182,443,1494135488.782193 , 1494135490.703976 ,             17,             12,              3,              0,             13,             12,              8,              2,              0,              0,              0,              0,              0,              0,           1275,           7203,              4,              8,           1275,           7203,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            928,           1448,             31,             31,            318,            900,         102080,          32256,          87616,          30464,              0,              0,          78608,          31115,            190,           1448,              1,              1,           1276,           7203,              1,              0,              0,              0,              0,              0,          1.731,          1.589,         1207.9,         1305.8,              0,              0,            663,           3748,
3,192.168.2.3,edge-star-shv-02-dft4.facebook.com,39773,443,1494135488.843552 , 1494135490.688147 ,             14,             11,              2,              0,             11,             11,              6,              3,              0,              0,              0,              0,              0,              0,            829,           4839,              4,              6,            829,           4839,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            488,           1398,             31,             31,            207,            806,         101632,          30208,          87616,          29184,              0,              0,          81033,          29696,            184,           3494,              1,              3,            830,           4839,              1,              0,              0,              0,              0,              0,          1.609,          1.567,          853.8,          943.7,              0,              0,            449,           2623,
4,192.168.2.3,api.braintreegateway.com,33783,443,1494135488.981067 , 1494135490.655367 ,             15,              9,              3,              0,             11,              9,              6,              1,              0,              0,              0,              0,              0,              0,            683,           4620,              4,              6,            683,           4620,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              6,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1320,            336,           1448,             31,             31,            170,            769,         102080,          16640,          87616,          15552,              0,              0,          75460,          16096,            190,           1448,              1,              1,            684,           4620,              1,              0,              0,              0,              0,              0,          1.493,          1.504,         1235.6,         1337.0,              0,              0,            408,           2759,
5,192.168.2.3,ec2-52-7-55-57.compute-1.amazonaws.com,41950,443,1494135489.434509 , 1494135489.884016 ,             13,             13,              0,              0,             12,             13,              9,              2,              0,              0,              0,              0,              0,              0,            594,          11395,              3,             10,            594,          11395,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            300,           1448,            126,             51,            197,           1139,         110784,          29184,          87616,          28160,              0,              0,          98240,          28672,            168,           5204,              1,              4,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.240,          0.268,         2122.9,         2159.4,              0,              0,           1321,          25350,
6,192.168.2.3,ec2-184-73-183-50.compute-1.amazonaws.com,55035,443,1494135489.438243 , 1494135490.757496 ,             16,             12,              2,              0,             13,             12,              8,              2,              0,              0,              0,              0,              0,              0,           1573,           6120,              4,              8,           1573,           6120,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1233,           1448,             31,             31,            393,            764,          99200,          33792,          87616,          15872,              0,              0,          83272,          22388,            183,           5869,              1,              5,           1574,           6120,              1,              0,              0,              0,              0,              0,          1.164,          1.174,          831.9,          942.1,              0,              0,           1192,           4639,
7,192.168.2.3,173.0.82.206,37097,443,1494135489.584251 , 1494135490.5834 ,             14,             10,              3,              0,             10,             10,              5,              2,              0,              0,              0,              0,              0,              0,            644,           4992,              4,              6,            644,           4992,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            303,           1368,             31,             31,            160,            831,         101312,          31104,          87616,          30080,              0,              0,          73083,          30535,            184,           2736,              1,              2,            645,           4992,              1,              0,              0,              0,              0,              0,          0.248,          0.185,           98.1,           98.2,              0,              0,           1528,          11841,
8,192.168.2.3,svcs.paypal.com,37462,443,1494135489.722336 , 1494135490.224969 ,             11,             10,              0,              0,             10,             10,              5,              3,              0,              0,              0,              0,              0,              0,           2801,           5676,              5,              5,           2801,           5676,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/0,            1/1,            Y/Y,            N/Y,              0,              0,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1448,           1448,            181,             75,            560,           1134,          65535,           7181,          65535,           4380,              0,              0,          65535,           5422,            181,           1448,              1,              1,             NA,           5676,             NA,              0,              0,              0,              0,              0,          0.245,          0.307,         1782.0,         1808.5,              0,              0,           5573,          11293,
9,192.168.2.3,173.0.82.211,58152,443,1494135489.933535 , 1494135490.354838 ,             13,             10,              3,              0,              9,             10,              4,              2,              0,              0,              0,              0,              0,              0,            582,           4544,              4,              6,            582,           4544,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            239,           1368,             31,             31,            145,            757,         101312,          31104,          87616,          30080,              0,              0,          70960,          30535,            186,           1368,              1,              1,            583,           4544,              1,              0,              0,              0,              0,              0,          0.236,          0.179,           99.4,          100.0,              0,              0,           1381,          10786,
10,den03s10-in-f10.1e100.net,192.168.2.3,443,58032,1494135490.322288 , 1494135490.354047 ,              1,              1,              0,              0,              1,              1,              0,              1,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,            0/1,            0/0,            N/Y,            N/Y,              0,              0,              N,              N,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,            362,           1546,            362,           1546,              0,              0,            362,           1546,              0,              0,              0,              0,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.000,         1684.7,         1652.9,              0,              0,              0,              0,
11,192.168.2.3,den02s01-in-f20.1e100.net,34440,443,1494135490.426278 , 1494135490.655373 ,             33,             55,              0,              0,             32,             55,             29,              1,              0,              0,              0,              0,              0,              0,            554,          71361,              3,             53,            554,          71361,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,             17,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            241,           1418,            126,            262,            184,           1346,         232256,          44672,          87616,          43520,              0,              0,         152946,          44565,            187,           1418,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.073,          0.131,         1351.6,         1388.0,              0,              0,           2418,         311491,
