conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

1,192.168.2.3,server-54-230-7-210.dfw3.r.cloudfront.net,44727,443,1494134875.932013 , 1494134877.363253 ,             14,             10,              0,              0,             13,             10,              8,              2,              0,              0,              0,              0,              0,              0,            752,           5209,              4,              6,            752,           5209,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            408,           1448,             31,            201,            187,            868,         102080,          31232,          87616,          30208,              0,              0,          96969,          30549,            187,           1448,              1,              1,            752,           5209,              0,              0,              0,              0,              0,              0,          1.331,          0.123,         1128.1,         1212.9,              0,              0,            525,           3640,
2,192.168.2.3,ec2-23-23-147-10.compute-1.amazonaws.com,48619,443,1494134875.970878 , 1494134878.71470 ,             16,             11,              2,              0,             13,             11,              8,              1,              0,              0,              0,              0,              0,              0,           1275,           7203,              4,              8,           1275,           7203,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            928,           1448,             31,             31,            318,            900,         102080,          32256,          87616,          30464,              0,              0,          83848,          31001,            190,           4096,              1,              3,           1276,           7203,              1,              0,              0,              0,              0,              0,          1.945,          1.951,         1652.2,         1765.1,              0,              0,            607,           3429,
3,192.168.2.3,edge-star-shv-02-dft4.facebook.com,54932,443,1494134876.72041 , 1494134877.821077 ,             11,             10,              0,              0,             10,             10,              6,              3,              0,              0,              0,              0,              0,              0,           1043,           5453,              4,              6,           1043,           5453,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            488,           1398,            126,            258,            260,            908,         104384,          31232,          87616,          29184,              0,              0,          95737,          29866,            184,           3495,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          1.462,          1.661,         1119.4,         1205.0,              0,              0,            596,           3118,
4,192.168.2.3,api.braintreegateway.com,40024,443,1494134876.199963 , 1494134878.526292 ,             15,              9,              3,              0,             11,              9,              6,              1,              0,              0,              0,              0,              0,              0,            683,           4620,              4,              6,            683,           4620,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              6,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1320,            336,           1448,             31,             31,            170,            769,         102080,          16640,          87616,          15552,              0,              0,          75460,          16096,            190,           3453,              1,              3,            684,           4620,              1,              0,              0,              0,              0,              0,          2.222,          2.221,         2006.3,         2092.4,              0,              0,            294,           1986,
5,192.168.2.3,ec2-50-19-94-168.compute-1.amazonaws.com,53762,443,1494134876.346962 , 1494134878.700180 ,             16,             13,              3,              0,             12,             13,              7,              3,              0,              0,              0,              0,              0,              0,           1549,           6120,              4,              8,           1549,           6120,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1209,           1448,             31,             31,            387,            764,          99200,          33792,          87616,          15872,              0,              0,          76659,          23338,            183,           4096,              1,              3,           1550,           6120,              1,              0,              0,              0,              0,              0,          2.191,          2.203,         1918.7,         2037.5,              0,              0,            658,           2601,
6,192.168.2.3,ec2-52-7-55-57.compute-1.amazonaws.com,56192,443,1494134876.605645 , 1494134877.49226 ,             13,             13,              0,              0,             12,             13,              9,              2,              0,              0,              0,              0,              0,              0,            594,          11264,              3,             10,            594,          11264,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            300,           1448,            126,             51,            197,           1126,         110784,          29184,          87616,          28160,              0,              0,          98240,          28672,            168,           1448,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.219,          0.260,         1651.0,         1692.5,              0,              0,           1339,          25393,
7,192.168.2.3,173.0.82.206,45843,443,1494134876.735715 , 1494134877.122909 ,             12,              9,              2,              0,              9,              9,              4,              2,              0,              0,              0,              0,              0,              0,            644,           4992,              4,              6,            644,           4992,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            303,           1368,             31,             31,            160,            831,         101312,          31104,          87616,          30080,              0,              0,          77410,          30464,            184,           1368,              1,              1,            645,           4992,              1,              0,              0,              0,              0,              0,          0.233,          0.182,           77.3,           90.9,              0,              0,           1663,          12893,
8,192.168.2.3,svcs.paypal.com,60820,443,1494134876.880434 , 1494134877.348655 ,             12,             10,              0,              0,             11,             10,              6,              3,              0,              0,              0,              0,              0,              0,           2801,           5580,              5,              5,           2801,           5580,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/0,            1/1,            Y/Y,            N/Y,              0,              0,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1448,           1448,            181,             75,            560,           1115,          65535,           7181,          65535,           4380,              0,              0,          65535,           5422,            181,           4300,              1,              3,             NA,           5580,             NA,              0,              0,              0,              0,              0,          0.246,          0.292,         1351.5,         1366.0,              0,              0,           5982,          11917,
9,192.168.2.3,173.0.82.211,57328,443,1494134877.50930 , 1494134877.459144 ,             13,             10,              3,              0,              9,             10,              4,              2,              0,              0,              0,              0,              0,              0,            582,           4544,              4,              6,            582,           4544,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            239,           1368,             31,             31,            145,            757,         101312,          31104,          87616,          30080,              0,              0,          70960,          30535,            186,           3792,              1,              3,            583,           4544,              1,              0,              0,              0,              0,              0,          0.253,          0.190,           82.4,           92.7,              0,              0,           1426,          11131,
