conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

1,192.168.2.3,server-54-192-122-65.dfw50.r.cloudfront.net,52680,443,1494134522.984430 , 1494134523.867868 ,             14,             10,              0,              0,             13,             10,              8,              2,              0,              0,              0,              0,              0,              0,            752,           5209,              4,              6,            752,           5209,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            408,           1448,             31,            201,            187,            868,         102080,          31232,          87616,          30208,              0,              0,          96969,          30549,            187,           1448,              1,              1,            752,           5209,              0,              0,              0,              0,              0,              0,          0.708,          0.141,          473.5,          555.6,              0,              0,            851,           5896,
2,192.168.2.3,ec2-54-243-89-65.compute-1.amazonaws.com,34137,443,1494134523.77213 , 1494134524.252378 ,             17,             12,              3,              0,             13,             12,              8,              2,              0,              0,              0,              0,              0,              0,           1275,           7203,              4,              8,           1275,           7203,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            928,           1448,             31,             31,            318,            900,         102080,          32256,          87616,          30464,              0,              0,          78608,          31115,            190,           1448,              1,              1,           1276,           7203,              1,              0,              0,              0,              0,              0,          1.025,          1.029,          721.8,          838.8,              0,              0,           1085,           6129,
3,192.168.2.3,edge-star-shv-02-dft4.facebook.com,45515,443,1494134523.99828 , 1494134524.747906 ,             15,             12,              3,              0,             11,             12,              6,              4,              0,              0,              0,              0,              0,              0,            829,           4840,              4,              6,            829,           4840,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            488,           1398,             31,             31,            207,            806,         101632,          30208,          87616,          29184,              0,              0,          75245,          29742,            184,           1398,              1,              1,            830,           4840,              1,              0,              0,              0,              0,              0,          1.533,          1.536,         1152.9,         1227.6,              0,              0,            503,           2937,
4,192.168.2.3,a104-86-98-66.deploy.static.akamaitechnologies.com,51995,443,1494134523.219756 , 1494134524.96642 ,             23,             30,              1,              1,             21,             30,             16,              1,              0,              0,              0,              0,              0,              0,            637,          34419,              4,             27,            637,          34419,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/0,            Y/Y,            Y/Y,              6,              5,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            293,           1448,             31,             31,            159,           1274,         160000,          31104,          87616,          30048,              0,              0,         115496,          29849,            187,           1448,              1,              1,            638,             NA,              1,             NA,              0,              0,              0,              0,          0.802,          0.809,          645.4,          683.8,              0,              0,            726,          39251,
5,192.168.2.3,api.braintreegateway.com,43039,443,1494134523.233360 , 1494134525.455310 ,             15,              9,              3,              0,             11,              9,              6,              1,              0,              0,              0,              0,              0,              0,            683,           4621,              4,              6,            683,           4621,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              6,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1320,            336,           1448,             31,             31,            170,            770,         102080,          16640,          87616,          15552,              0,              0,          75460,          16096,            190,           1448,              1,              1,            684,           4621,              1,              0,              0,              0,              0,              0,          2.109,          2.110,         1845.2,         1945.3,              0,              0,            307,           2080,
6,192.168.2.3,ec2-34-203-160-75.compute-1.amazonaws.com,48712,443,1494134523.461806 , 1494134523.828568 ,             11,              8,              0,              0,             10,              8,              7,              1,              0,              0,              0,              0,              0,              0,            603,           6223,              3,              6,            603,           6223,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            313,           1448,            126,             51,            200,           1036,         102080,          29184,          87616,          28160,              0,              0,          95436,          28306,            164,           5204,              1,              4,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.179,          0.180,         3572.9,         3607.6,              0,              0,           1644,          16967,
7,192.168.2.3,ec2-107-21-202-222.compute-1.amazonaws.com,34152,443,1494134523.518688 , 1494134525.539905 ,             15,             12,              2,              0,             12,             12,              7,              2,              0,              0,              0,              0,              0,              0,           1514,           6120,              4,              8,           1514,           6120,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1174,           1448,             31,             31,            378,            764,          99200,          33792,          87616,          15872,              0,              0,          82134,          22388,            183,           1448,              1,              1,           1515,           6120,              1,              0,              0,              0,              0,              0,          1.862,          1.875,         1596.5,         1717.7,              0,              0,            749,           3028,
8,192.168.2.3,ec2-34-203-160-75.compute-1.amazonaws.com,51365,443,1494134523.850350 , 1494134524.272837 ,             12,             12,              0,              0,             11,             12,              8,              2,              0,              0,              0,              0,              0,              0,            594,          11016,              3,              9,            594,          11016,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            300,           1448,            126,             51,            197,           1223,         110784,          29184,          87616,          28160,              0,              0,          97099,          28625,            168,           1448,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.222,          0.265,         3128.7,         3132.9,              0,              0,           1406,          26074,
9,192.168.2.3,den02s01-in-f2.1e100.net,39144,443,1494134523.898398 , 1494134525.736807 ,             13,              9,              0,              0,             12,              9,              7,              2,              0,              0,              0,              0,              0,              0,            633,           4873,              4,              5,            633,           4873,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/1,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            281,           1418,             31,            278,            158,            974,         101824,          44672,          87616,          43520,              0,              0,          96373,          43952,            195,           1418,              1,              1,            633,           4873,              0,              0,              0,              0,              0,              0,          1.781,          0.099,         1622.9,         1682.9,              0,              0,            344,           2651,
10,192.168.2.3,den02s01-in-f10.1e100.net,59206,443,1494134523.932369 , 1494134524.68680 ,              9,              9,              0,              0,              8,              9,              5,              1,              0,              0,              0,              0,              0,              0,           1257,           4476,              3,              7,           1257,           4476,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              5,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            987,           1418,             85,             43,            418,            639,          98944,          46336,          87616,          43520,              0,              0,          93296,          44576,            185,           1418,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.066,          0.083,         3332.8,         3335.5,              0,              0,           9222,          32837,
