conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

1,192.168.2.3,a23-63-48-252.deploy.static.akamaitechnologies.com,54608,443,1494134604.737533 , 1494134605.160492 ,             13,             14,              0,              0,             12,             14,              7,              3,              0,              0,              0,              0,              0,              0,           1230,          10762,              5,             10,           1230,          10762,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              5,              6,            1/0,            1/0,            Y/Y,            Y/Y,              6,              5,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            309,           1448,            126,            242,            245,           1076,         116608,          33248,          87616,          30048,              0,              0,         100896,          31360,            181,           2768,              1,              2,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.274,          0.267,         3977.6,         4016.3,              0,              0,           2908,          25445,
2,192.168.2.3,server-54-192-122-37.dfw50.r.cloudfront.net,36317,443,1494134604.764112 , 1494134606.235269 ,             14,             10,              0,              0,             13,             10,              8,              2,              0,              0,              0,              0,              0,              0,            752,           5209,              4,              6,            752,           5209,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            408,           1448,             31,            201,            187,            868,         102080,          31232,          87616,          30208,              0,              0,          96969,          30549,            187,           4545,              1,              4,            752,           5209,              0,              0,              0,              0,              0,              0,          1.388,          0.113,         1178.9,         1271.3,              0,              0,            511,           3541,
3,192.168.2.3,ec2-107-20-135-85.compute-1.amazonaws.com,45840,443,1494134604.840843 , 1494134606.747694 ,             16,             11,              2,              0,             13,             11,              8,              1,              0,              0,              0,              0,              0,              0,           1275,           7203,              4,              8,           1275,           7203,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            928,           1448,             31,             31,            318,            900,         102080,          32256,          87616,          30464,              0,              0,          83848,          31001,            190,           5869,              1,              5,           1276,           7203,              1,              0,              0,              0,              0,              0,          1.733,          1.723,         1390.7,         1503.6,              0,              0,            669,           3777,
4,192.168.2.3,edge-star-shv-01-dft4.facebook.com,55505,443,1494134604.895480 , 1494134606.663343 ,             12,             10,              0,              0,             11,             10,              7,              3,              0,              0,              0,              0,              0,              0,           1044,           5452,              4,              6,           1044,           5452,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            488,           1398,            126,            258,            260,            908,         104384,          31232,          87616,          29184,              0,              0,          96017,          29866,            184,           3493,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          1.493,          1.649,         2474.7,         2478.9,              0,              0,            591,           3084,
5,192.168.2.3,api.braintreegateway.com,47032,443,1494134605.33072 , 1494134606.929449 ,             14,              8,              2,              0,             11,              8,              6,              0,              0,              0,              0,              0,              0,              0,            683,           4620,              4,              6,            683,           4620,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              6,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1320,            336,           1448,             31,             31,            170,            769,         102080,          16640,          87616,          15552,              0,              0,          81265,          16018,            190,           3453,              1,              3,            684,           4620,              1,              0,              0,              0,              0,              0,          1.699,          1.705,         1467.8,         1565.1,              0,              0,            360,           2436,
6,192.168.2.3,ec2-52-205-117-172.compute-1.amazonaws.com,49612,443,1494134605.174930 , 1494134605.247683 ,              2,              2,              0,              2,              2,              0,              0,              0,              0,              0,              0,              0,              0,              0,             31,              0,              1,              0,             31,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              0,            0/1,            0/0,            N/Y,            N/N,              0,              0,              N,              N,              0,              0,              0,              0,              0,              0,              0,              0,             31,              0,             31,              0,             30,              0,           1550,              0,           1550,              0,              0,              0,           1550,              0,             31,              0,              1,              0,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.000,            0.0,            0.0,              0,              0,            426,              0,
7,192.168.2.3,ec2-52-86-203-159.compute-1.amazonaws.com,57488,443,1494134605.207434 , 1494134605.549915 ,             10,              8,              0,              0,              9,              8,              6,              1,              0,              0,              0,              0,              0,              0,            707,           5109,              3,              6,            707,           5109,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            385,           1448,            126,             51,            235,            851,          99200,          20224,          87616,          19200,              0,              0,          94698,          19346,            196,           1448,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.163,          0.155,         3588.2,         3627.0,              0,              0,           2064,          14918,
8,192.168.2.3,ec2-107-21-237-18.compute-1.amazonaws.com,57364,443,1494134605.330598 , 1494134607.117085 ,             15,             11,              2,              0,             12,             11,              7,              1,              0,              0,              0,              0,              0,              0,           1547,           6120,              4,              8,           1547,           6120,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1207,           1448,             31,             31,            386,            764,          99200,          30464,          87616,          28160,              0,              0,          82134,          28851,            183,           4096,              1,              3,           1548,           6120,              1,              0,              0,              0,              0,              0,          1.624,          1.638,         1354.2,         1476.5,              0,              0,            866,           3426,
9,192.168.2.3,ec2-52-20-199-63.compute-1.amazonaws.com,58281,443,1494134605.447690 , 1494134605.833730 ,             12,             12,              0,              0,             11,             12,              8,              2,              0,              0,              0,              0,              0,              0,            594,          11004,              3,              9,            594,          11004,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            300,           1448,            126,             51,            197,           1222,         110784,          29184,          87616,          28160,              0,              0,          97099,          28625,            168,           2896,              1,              2,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.202,          0.250,         3304.3,         3307.5,              0,              0,           1539,          28505,
