conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

1,192.168.2.3,server-54-230-7-33.dfw3.r.cloudfront.net,49564,443,1492102638.265732 , 1492102641.341670 ,             15,             13,              0,              1,             14,             12,              9,              3,              0,              0,              0,              0,              0,              0,            752,           5209,              4,              6,            752,           5209,              0,              1,              0,              1,              0,              0,              0,              0,              0,              0,              4,              3,            1/1,            1/2,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            408,           1448,             31,            201,            187,            868,         102080,          31232,          87616,          30208,              0,              0,          97334,          28032,            187,           1448,              1,              1,            752,           5210,              0,              1,              0,              0,              0,              0,          2.291,          0.193,         2024.1,         2185.8,              0,              0,            244,           1693,
2,192.168.2.3,ec2-50-17-188-98.compute-1.amazonaws.com,53316,443,1492102638.303641 , 1492102641.687565 ,             19,             13,              4,              0,             14,             13,              8,              3,              0,              1,              0,              1,              0,              1,           1275,           7203,              5,              8,           1306,           7203,              1,              0,             32,              0,              0,              0,              0,              0,              0,              0,              5,              5,            1/2,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              1,              0,              0,              0,              0,           1460,           1460,            928,           1448,             31,             31,            261,            900,         102080,          32256,          87616,          30464,              0,              0,          75544,          31210,            190,           5869,              1,              5,           1276,           7203,              1,              0,              0,              0,              0,              0,          3.106,          3.040,         2518.9,         2837.1,              0,              0,            377,           2129,
3,192.168.2.3,edge-star-shv-01-dft4.facebook.com,52140,443,1492102638.369082 , 1492102641.855664 ,             15,             12,              3,              0,             11,             12,              6,              3,              0,              0,              0,              0,              0,              0,            829,           4840,              4,              6,            829,           4840,              0,              1,              0,              1,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/2,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            488,           1398,             31,             31,            207,            806,         101632,          30208,          87616,          29184,              0,              0,          75245,          29742,            184,           1398,              1,              1,            830,           4840,              1,              0,              0,              0,              0,              0,          3.307,          3.358,         2970.4,         3097.3,              0,              0,            238,           1388,
4,192.168.2.3,api.braintreegateway.com,50839,443,1492102638.520397 , 1492102638.778618 ,             10,              6,              0,              0,              9,              6,              6,              0,              0,              0,              0,              0,              0,              0,            652,           4590,              3,              5,            652,           4590,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              3,            1/0,            1/0,            Y/Y,            Y/Y,              6,              6,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1320,            336,           1448,            126,            258,            217,            917,         102080,          16640,          87616,          15552,              0,              0,          94698,          15769,            190,           1448,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.136,          0.135,         3613.9,         3648.6,              0,              0,           2525,          17775,
5,192.168.2.3,ec2-54-165-89-63.compute-1.amazonaws.com,36597,443,1492102638.902464 , 1492102639.309142 ,             12,             12,              0,              0,             11,             12,              8,              2,              0,              0,              0,              0,              0,              0,            594,          10987,              3,              9,            594,          10987,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            300,           1448,            126,             51,            197,           1220,         110784,          29184,          87616,          28160,              0,              0,          97099,          28625,            168,           5204,              1,              4,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.217,          0.268,         3083.3,         3085.1,              0,              0,           1461,          27016,
6,192.168.2.3,173.0.82.206,58136,443,1492102639.24260 , 1492102640.419412 ,             19,             14,              4,              0,             15,             14,              8,              4,              2,              2,              2,              2,              1,              1,            644,           4989,              6,              8,           1250,           5537,              2,              2,            606,            548,              0,              0,              0,              0,              0,              0,              6,              6,            1/0,            1/1,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              2,              2,              0,              0,              0,              0,           1460,           1380,            303,           1368,             31,             31,            208,            692,         101312,          31104,          87616,          30080,              0,              0,          74837,          30552,            184,           1368,              1,              1,             NA,           4989,             NA,              0,              0,              0,              0,              0,          1.167,          1.073,          288.2,          351.9,              0,              0,            462,           3576,
7,192.168.2.3,66.211.168.180,53382,443,1492102639.164337 , 1492102640.638530 ,             12,             13,              0,              0,             11,             13,              6,              5,              0,              0,              0,              0,              0,              0,           2801,           5676,              5,              6,           2801,           5676,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/0,            1/1,            Y/Y,            N/Y,              0,              0,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,           1368,           1368,            181,             75,            560,            945,          65535,           6941,          65535,           4140,              0,              0,          65535,           4984,            181,           1368,              1,              1,             NA,           5676,             NA,              0,              0,              0,              0,              0,          1.161,          1.307,         1753.9,         1796.4,              0,              0,           1900,           3850,
8,192.168.2.3,den03s10-in-f52.1e100.net,52377,443,1492102639.817246 , 1492102642.392477 ,            212,            282,              0,              0,            211,            282,            208,              1,             12,              0,              2,              0,              1,              0,            554,         391304,              3,            280,            554,         394140,              0,              2,              0,           2836,              0,              0,              0,              0,              0,              2,              3,             16,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,             12,              0,              0,              0,              0,              0,           1460,           1380,            241,           1418,            126,            262,            184,           1407,         393920,          44672,          87616,          43520,              0,              0,         295356,          44651,            187,           1418,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.213,          2.018,          444.9,          113.9,              0,              0,            215,         151949,
9,192.168.2.3,den03s10-in-f52.1e100.net,43741,443,1492102639.839703 , 1492102640.629331 ,             18,             23,              0,              0,             17,             23,             14,              1,              0,              0,              0,              0,              0,              0,            554,          27110,              3,             21,            554,          27110,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,             13,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            241,           1418,            126,            262,            184,           1290,         147200,          44672,          87616,          43520,              0,              0,         111314,          44410,            187,           3644,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.212,          0.188,         1763.1,         1811.2,              0,              0,            702,          34333,
