conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

1,192.168.2.3,ec2-174-129-19-57.compute-1.amazonaws.com,42872,443,1494135248.103616 , 1494135250.410500 ,             16,             13,              2,              0,             13,             13,              8,              3,              0,              0,              0,              0,              0,              0,           1275,           7203,              4,              8,           1275,           7203,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            928,           1448,             31,             31,            318,            900,         102080,          32256,          87616,          30464,              0,              0,          83848,          31210,            190,           1448,              1,              1,           1276,           7203,              1,              0,              0,              0,              0,              0,          1.997,          1.985,         1329.1,         1445.4,              0,              0,            553,           3122,
2,192.168.2.3,server-54-192-122-91.dfw50.r.cloudfront.net,45947,443,1494135248.307580 , 1494135250.165757 ,             14,             10,              0,              0,             13,             10,              8,              2,              0,              0,              0,              0,              0,              0,            752,           5209,              4,              6,            752,           5209,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            408,           1448,             31,            201,            187,            868,         102080,          31232,          87616,          30208,              0,              0,          96969,          30549,            187,           4545,              1,              4,            752,           5209,              0,              0,              0,              0,              0,              0,          1.695,          0.234,         1378.7,         1481.6,              0,              0,            405,           2803,
3,192.168.2.3,api.braintreegateway.com,43348,443,1494135248.315061 , 1494135249.740107 ,             15,              9,              3,              0,             11,              9,              6,              1,              0,              0,              0,              0,              0,              0,            683,           4620,              4,              6,            683,           4620,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              6,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1320,            336,           1448,             31,             31,            170,            769,         102080,          16640,          87616,          15552,              0,              0,          75460,          16096,            190,           1448,              1,              1,            684,           4620,              1,              0,              0,              0,              0,              0,          1.271,          1.271,         1040.7,         1129.1,              0,              0,            479,           3242,
4,192.168.2.3,edge-star-shv-01-dft4.facebook.com,52460,443,1494135248.357236 , 1494135250.165759 ,             14,             11,              2,              0,             11,             11,              6,              3,              0,              0,              0,              0,              0,              0,            829,           4839,              4,              6,            829,           4839,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1410,            488,           1398,             31,             31,            207,            806,         101632,          30208,          87616,          29184,              0,              0,          81033,          29696,            184,           1398,              1,              1,            830,           4839,              1,              0,              0,              0,              0,              0,          1.678,          1.700,         1228.4,         1329.5,              0,              0,            458,           2676,
5,192.168.2.3,ec2-34-192-3-237.compute-1.amazonaws.com,58584,443,1494135248.756330 , 1494135249.327231 ,             14,             14,              0,              0,             13,             14,             10,              2,              1,              0,              1,              0,              1,              0,            594,          11116,              3,             11,            594,          11185,              0,              1,              0,             69,              0,              0,              0,              0,              0,              0,              3,              5,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              1,              0,              0,              0,              0,              0,           1460,           1460,            300,           1448,            126,             51,            197,           1016,         110784,          29184,          87616,          28160,              0,              0,          99204,          28711,            168,           5204,              1,              4,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.223,          0.419,         1800.2,         1803.2,              0,              0,           1040,          19471,
6,192.168.2.3,den03s10-in-f42.1e100.net,58032,443,1494135248.802287 , 1494135248.937078 ,              9,              9,              0,              0,              8,              9,              5,              1,              0,              0,              0,              0,              0,              0,           1282,           4369,              3,              7,           1282,           4369,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              5,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            980,           1418,             85,             43,            427,            624,          98944,          46336,          87616,          43520,              0,              0,          93296,          44576,            217,           3589,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.066,          0.066,         2190.4,         2194.1,              0,              0,           9511,          32413,
7,192.168.2.3,173.0.82.206,33191,443,1494135248.881515 , 1494135249.519669 ,             14,             11,              4,              0,              9,             11,              4,              2,              0,              0,              0,              0,              0,              0,            644,           4990,              4,              6,            644,           4990,              0,              1,              0,              1,              0,              0,              0,              0,              0,              0,              4,              4,            1/1,            1/2,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1380,            303,           1368,             31,             31,            160,            831,         101312,          31104,          87616,          30080,              0,              0,          65501,          30592,            184,           3792,              1,              3,            645,           4990,              1,              0,              0,              0,              0,              0,          0.242,          0.185,          149.8,          157.2,              0,              0,           1009,           7819,
8,192.168.2.3,ec2-107-21-237-18.compute-1.amazonaws.com,42244,443,1494135249.16358 , 1494135251.127481 ,             16,             13,              2,              0,             13,             13,              7,              3,              0,              1,              0,              1,              0,              1,           1593,           6120,              5,              8,           1719,           6120,              1,              0,            126,              0,              0,              0,              0,              0,              0,              0,              5,              5,            1/1,            1/1,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              1,              0,              0,              0,              0,           1460,           1460,           1253,           1448,             31,             31,            343,            764,          99200,          33024,          87616,          30464,              0,              0,          83272,          31317,            183,           4096,              1,              3,           1594,           6120,              1,              0,              0,              0,              0,              0,          1.949,          1.953,         1436.9,         1558.5,              0,              0,            755,           2899,
9,192.168.2.3,svcs.paypal.com,57234,443,1494135249.42401 , 1494135249.731727 ,             11,             10,              0,              0,             10,             10,              5,              3,              0,              0,              0,              0,              0,              0,           2801,           5580,              5,              5,           2801,           5580,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              4,              3,            1/0,            1/1,            Y/Y,            N/Y,              0,              0,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,           1448,           1448,            181,             75,            560,           1115,          65535,           7181,          65535,           4380,              0,              0,          65535,           5422,            181,           1448,              1,              1,             NA,           5580,             NA,              0,              0,              0,              0,              0,          0.452,          0.498,         1395.8,         1422.0,              0,              0,           4063,           8095,
