conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,



1,192.168.2.3,server-54-230-7-27.dfw3.r.cloudfront.net,60612,443,1492102855.848656 , 1492102857.937142 ,              3,              1,              1,              0,              0,              1,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              0,              1,              0,              0,              0,              0,              0,              0,              0,              0,              0,            2/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,              0,              0,              0,              0,              0,              0,          65535,          28960,          65535,          28960,              0,              0,          43690,          28960,              0,              0,              0,              0,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.000,         1109.6,            0.0,              0,              0,              0,              0,

2,192.168.2.3,edge-star-shv-02-dft4.facebook.com,47917,443,1492102855.987004 , 1492102859.583600 ,             10,              7,              0,              0,              8,              7,              6,              1,              2,              0,              2,              0,              1,              0,            310,           3494,              2,              3,            310,           3494,              1,              2,              1,              2,              0,              0,              0,              0,              0,              0,              2,              1,            2/0,            3/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              2,              0,              0,              0,              0,              0,           1460,           1410,            184,           1398,            126,            698,            154,           1164,          96000,          29184,          87616,          29184,              0,              0,          90768,          29184,            184,           3494,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          1.586,          0.000,         1018.7,         1016.1,              0,              0,             86,            971,

3,192.168.2.3,api.braintreegateway.com,34929,443,1492102856.143841 , 1492102859.586571 ,             10,              6,              0,              0,              8,              6,              6,              0,              2,              0,              2,              0,              1,              0,            316,           3453,              2,              3,            316,           3453,              1,              2,              1,              2,              0,              0,              0,              0,              0,              0,              2,              1,            2/0,            3/0,            Y/Y,            Y/Y,              6,              6,              Y,              Y,              2,              0,              0,              0,              0,              0,           1460,           1320,            190,           1448,            126,            557,            157,           1150,          96320,          15552,          87616,          15552,              0,              0,          90880,          15552,            190,           3453,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          1.539,          0.000,          983.7,          969.6,              0,              0,             92,           1003,

4,192.168.2.3,ec2-52-72-173-28.compute-1.amazonaws.com,59477,443,1492102856.533321 , 1492102859.593179 ,             10,              7,              0,              0,              8,              7,              6,              1,              1,              0,              1,              0,              1,              0,            294,           5204,              2,              4,            294,           5204,              1,              1,              1,              1,              0,              0,              0,              0,              0,              0,              2,              2,            2/0,            2/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              1,              0,              0,              0,              0,              0,           1460,           1460,            168,           1448,            126,           1108,            146,           1300,          99200,          28160,          87616,          28160,              0,              0,          92688,          28160,            168,           4096,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          1.546,          0.018,          984.3,          969.7,              0,              0,             96,           1701,
