#1 arg remaining, starting with './Data/Raw/Waze/Waze13.pcapng'
#Ostermann's tcptrace -- version 6.6.7 -- Thu Nov  4, 2004

#52 packets seen, 49 TCP packets traced
#elapsed wallclock time: 0:00:00.043292, 1201 pkts/sec analyzed
#trace file elapsed time: 0:00:04.555838
#TCP connection info:
#7 TCP connections traced:
conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,

1,den03s09-in-f14.1e100.net,192.168.2.3,443,44145,1492103195.598619 , 1492103196.296113 ,              3,              1,              0,              0,              3,              1,              0,              1,              0,              1,              0,              1,              0,              1,              0,              0,              0,              0,              0,              0,              2,              0,              2,              0,              0,              0,              0,              0,              0,              0,              0,              0,            0/3,            0/0,            N/Y,            N/Y,              0,              0,              N,              N,              0,              1,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,            365,           1546,            365,           1546,              0,              0,            365,           1546,              0,              0,              0,              0,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.000,         3858.3,         4513.7,              0,              0,              0,              0,
2,192.168.2.3,edge-star-shv-01-dft4.facebook.com,49733,443,1492103195.811514 , 1492103200.148401 ,              9,              7,              0,              0,              7,              7,              5,              1,              1,              0,              1,              0,              1,              0,            310,           3495,              2,              3,            310,           3495,              1,              2,              1,              2,              0,              0,              0,              0,              0,              0,              2,              1,            2/0,            3/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              1,              0,              0,              0,              0,              0,           1460,           1410,            184,           1398,            126,            699,            154,           1164,          96000,          29184,          87616,          29184,              0,              0,          91218,          29184,            184,           3495,              1,              3,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          1.769,          0.007,         2525.1,         1800.4,              0,              0,             71,            806,
3,192.168.2.3,72.51.26.219,56621,emwavemsg,1492103198.334758 , 1492103199.997053 ,              5,              1,              0,              0,              2,              1,              1,              0,              0,              0,              0,              0,              0,              0,            286,              0,              1,              0,            286,              0,              2,              0,              2,              0,              0,              0,              0,              0,              0,              0,              1,              0,            3/0,            1/0,            Y/Y,            Y/Y,              6,              2,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            286,              0,            286,              0,            285,              0,          87616,           4380,          87616,           4380,              0,              0,          35046,           4380,            286,              0,              1,              0,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.000,         1033.8,          355.3,              0,              0,            172,              0,
4,192.168.2.3,ec2-52-202-7-20.compute-1.amazonaws.com,40430,443,1492103198.336626 , 1492103200.99092 ,              7,              3,              0,              0,              4,              3,              3,              0,              2,              0,              2,              0,              1,              0,            132,              0,              1,              0,            132,              0,              2,              2,              2,              2,              0,              0,              0,              0,              0,              0,              1,              0,            3/0,            3/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              2,              0,              0,              0,              0,              0,           1460,           1460,            132,              0,            132,              0,            131,              0,          87616,          26847,          87616,          26847,              0,              0,          50066,          26847,            132,              0,              1,              0,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.000,         1009.7,          350.4,              0,              0,             75,              0,
5,192.168.2.3,ec2-52-204-84-175.compute-1.amazonaws.com,36299,443,1492103198.952661 , 1492103200.154458 ,              4,              1,              0,              0,              2,              1,              1,              0,              0,              0,              0,              0,              0,              0,            129,              0,              1,              0,            129,              0,              1,              0,              1,              0,              0,              0,              0,              0,              0,              0,              1,              0,            2/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            129,              0,            129,              0,            128,              0,          87616,          26847,          87616,          26847,              0,              0,          43808,          26847,            129,              0,              1,              0,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.000,         1007.3,          350.4,              0,              0,            107,              0,
6,192.168.2.3,ec2-52-204-84-175.compute-1.amazonaws.com,36300,443,1492103198.953814 , 1492103199.977385 ,              3,              1,              0,              0,              1,              1,              1,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              0,              1,              0,              0,              0,              0,              0,              0,              0,              0,              0,            2/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,              0,              0,              0,              0,              0,              0,          87616,          26847,          87616,          26847,              0,              0,          29205,          26847,              0,              0,              0,              0,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.000,         1006.2,          350.4,              0,              0,              0,              0,
7,192.168.2.3,ec2-52-204-84-175.compute-1.amazonaws.com,36301,443,1492103198.954292 , 1492103199.977398 ,              3,              1,              0,              0,              1,              1,              1,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              0,              1,              0,              0,              0,              0,              0,              0,              0,              0,              0,            2/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,              0,              0,              0,              0,              0,              0,          87616,          26847,          87616,          26847,              0,              0,          29205,          26847,              0,              0,              0,              0,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.000,          0.000,         1005.7,          350.4,              0,              0,              0,              0,
