total_packets_a2b_mean,total_packets_a2b_max,total_packets_a2b_min,total_packets_b2a_mean,total_packets_b2a_max,total_packets_b2a_min,ack_pkts_sent_a2b_mean,ack_pkts_sent_a2b_max,ack_pkts_sent_a2b_min,ack_pkts_sent_b2a_mean,ack_pkts_sent_b2a_max,ack_pkts_sent_b2a_min,pure_acks_sent_a2b_mean,pure_acks_sent_a2b_max,pure_acks_sent_a2b_min,pure_acks_sent_b2a_mean,pure_acks_sent_b2a_max,pure_acks_sent_b2a_min,sack_pkts_sent_a2b_mean,sack_pkts_sent_a2b_max,sack_pkts_sent_a2b_min,sack_pkts_sent_b2a_mean,sack_pkts_sent_b2a_max,sack_pkts_sent_b2a_min,dsack_pkts_sent_a2b_mean,dsack_pkts_sent_a2b_max,dsack_pkts_sent_a2b_min,dsack_pkts_sent_b2a_mean,dsack_pkts_sent_b2a_max,dsack_pkts_sent_b2a_min,max_sack_blks/ack_a2b_mean,max_sack_blks/ack_a2b_max,max_sack_blks/ack_a2b_min,max_sack_blks/ack_b2a_mean,max_sack_blks/ack_b2a_max,max_sack_blks/ack_b2a_min,unique_bytes_sent_a2b_mean,unique_bytes_sent_a2b_max,unique_bytes_sent_a2b_min,unique_bytes_sent_b2a_mean,unique_bytes_sent_b2a_max,unique_bytes_sent_b2a_min,actual_data_pkts_a2b_mean,actual_data_pkts_a2b_max,actual_data_pkts_a2b_min,actual_data_pkts_b2a_mean,actual_data_pkts_b2a_max,actual_data_pkts_b2a_min,actual_data_bytes_a2b_mean,actual_data_bytes_a2b_max,actual_data_bytes_a2b_min,actual_data_bytes_b2a_mean,actual_data_bytes_b2a_max,actual_data_bytes_b2a_min,rexmt_data_pkts_a2b_mean,rexmt_data_pkts_a2b_max,rexmt_data_pkts_a2b_min,rexmt_data_pkts_b2a_mean,rexmt_data_pkts_b2a_max,rexmt_data_pkts_b2a_min,rexmt_data_bytes_a2b_mean,rexmt_data_bytes_a2b_max,rexmt_data_bytes_a2b_min,rexmt_data_bytes_b2a_mean,rexmt_data_bytes_b2a_max,rexmt_data_bytes_b2a_min,zwnd_probe_pkts_a2b_mean,zwnd_probe_pkts_a2b_max,zwnd_probe_pkts_a2b_min,zwnd_probe_pkts_b2a_mean,zwnd_probe_pkts_b2a_max,zwnd_probe_pkts_b2a_min,zwnd_probe_bytes_a2b_mean,zwnd_probe_bytes_a2b_max,zwnd_probe_bytes_a2b_min,zwnd_probe_bytes_b2a_mean,zwnd_probe_bytes_b2a_max,zwnd_probe_bytes_b2a_min,outoforder_pkts_a2b_mean,outoforder_pkts_a2b_max,outoforder_pkts_a2b_min,outoforder_pkts_b2a_mean,outoforder_pkts_b2a_max,outoforder_pkts_b2a_min,pushed_data_pkts_a2b_mean,pushed_data_pkts_a2b_max,pushed_data_pkts_a2b_min,pushed_data_pkts_b2a_mean,pushed_data_pkts_b2a_max,pushed_data_pkts_b2a_min,sacks_sent_a2b_mean,sacks_sent_a2b_max,sacks_sent_a2b_min,sacks_sent_b2a_mean,sacks_sent_b2a_max,sacks_sent_b2a_min,urgent_data_pkts_a2b_mean,urgent_data_pkts_a2b_max,urgent_data_pkts_a2b_min,urgent_data_pkts_b2a_mean,urgent_data_pkts_b2a_max,urgent_data_pkts_b2a_min,urgent_data_bytes_a2b_mean,urgent_data_bytes_a2b_max,urgent_data_bytes_a2b_min,urgent_data_bytes_b2a_mean,urgent_data_bytes_b2a_max,urgent_data_bytes_b2a_min,mss_requested_a2b_mean,mss_requested_a2b_max,mss_requested_a2b_min,mss_requested_b2a_mean,mss_requested_b2a_max,mss_requested_b2a_min,avg_win_adv_a2b_mean,avg_win_adv_a2b_max,avg_win_adv_a2b_min,avg_win_adv_b2a_mean,avg_win_adv_b2a_max,avg_win_adv_b2a_min,initial_window_bytes_a2b_mean,initial_window_bytes_a2b_max,initial_window_bytes_a2b_min,initial_window_bytes_b2a_mean,initial_window_bytes_b2a_max,initial_window_bytes_b2a_min,initial_window_pkts_a2b_mean,initial_window_pkts_a2b_max,initial_window_pkts_a2b_min,initial_window_pkts_a2b_mean,initial_window_pkts_a2b_max,initial_window_pkts_a2b_min,data_xmit_time_a2b_mean,data_xmit_time_a2b_max,data_xmit_time_a2b_min,data_xmit_time_b2a_mean,data_xmit_time_b2a_max,data_xmit_time_b2a_min,idletime_max_a2b_mean,idletime_max_a2b_max,idletime_max_a2b_min,idletime_max_b2a_mean,idletime_max_b2a_max,idletime_max_b2a_min,throughput_a2b_mean,throughput_a2b_max,throughput_a2b_min,throughput_b2a_mean,throughput_b2a_max,throughput_b2a_min,delta_mean,delta_max,delta_min,adv_wind_scale_a2b_mean,adv_wind_scale_b2a_mean,max_segm_size_a2b_max,max_segm_size_b2a_max,max_win_adv_a2b_max,max_win_adv_b2a_max,min_segm_size_a2b_min,min_segm_size_b2a_min,min_win_adv_a2b_min,min_win_adv_b2a_min
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,829.7,829.7,829.7,831.2,831.2,831.2,12688.0,12688,12688,5883.0,5883,5883,0.0141079425812,0.0141079425812,0.0141079425812,6.0,7.0,179,83,87616,43520,179,83,87616,43520
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,445.1,445.1,445.1,446.1,446.1,446.1,784.0,784,784,363.0,363,363,0.838603973389,0.838603973389,0.838603973389,6.0,7.0,179,83,87616,43520,179,83,87616,43520
7.0,10,4,5.5,8,3,6.0,9,3,5.5,8,3,4.0,6,2,1.0,1,1,0.5,1,0,0.0,0,0,0.5,1,0,0.0,0,0,0.5,1,0,0.0,0,0,330.5,482,179,2245.0,4407,83,2.0,3,1,3.5,6,1,330.5,482,179,2871.5,5660,83,0.0,0,0,0.5,1,0,0.0,0,0,626.5,1253,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,3,1,2.5,4,1,0.5,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,90673.5,93731,87616,43602.0,43684,43520,188.0,197,179,728.5,1374,83,1.0,1,1,1.0,1,1,0.269,0.538,0.0,0.268,0.536,0.0,904.25,1384.0,424.5,851.15,1386.7,315.6,4770.5,8847,694,5223.0,6344,4102,0.694673776627,0.694673776627,0.694673776627,6.0,7.0,200,1374,98624,44672,85,83,87616,43520
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1614.3,1614.3,1614.3,1615.6,1615.6,1615.6,15149.0,15149,15149,7024.0,7024,7024,0.0118160247803,0.0118160247803,0.0118160247803,6.0,7.0,179,83,87616,43520,179,83,87616,43520
5.66666666667,11,2,4.0,8,1,5.0,10,2,3.66666666667,8,0,3.0,7,0,0.666666666667,1,0,0.666666666667,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.333333333333,1,0,0.0,0,0,423.666666667,1061,31,1549.0,4564,0,1.66666666667,3,1,2.33333333333,6,0,423.666666667,1061,31,1549.0,4564,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.333333333333,1,0,1.66666666667,3,1,1.33333333333,3,0,0.666666666667,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,973.333333333,1460,0,922.0,1386,0,59785.0,90976,763,23625.0,43520,0,129.0,179,31,457.0,1288,0,1.0,1,1,1.0,1,1,0.140666666667,0.422,0.0,0.14,0.42,0.0,652.1,1829.3,5.5,654.5,1830.6,0.0,4616.0,11778,237,4449.0,7886,0,1.43331885338,1.43331885338,1.43331885338,4.0,5.0,758,1288,92800,43520,31,0,1527,0
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,45.2,45.2,45.2,49.3,49.3,49.3,7475.0,7475,7475,3466.0,3466,3466,0.0239470005035,0.0239470005035,0.0239470005035,6.0,7.0,179,83,87616,43520,179,83,87616,43520
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,39.4,39.4,39.4,40.6,40.6,40.6,13823.0,13823,13823,6410.0,6410,6410,0.0129492282867,0.0129492282867,0.0129492282867,6.0,7.0,179,83,87616,43520,179,83,87616,43520
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,26.4,26.4,26.4,29.0,29.0,29.0,11166.0,11166,11166,5177.0,5177,5177,0.160310029984,0.160310029984,0.160310029984,6.0,7.0,179,83,87616,43520,179,83,87616,43520
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,177.3,177.3,177.3,180.1,180.1,180.1,10996.0,10996,10996,5099.0,5099,5099,0.39525103569,0.39525103569,0.39525103569,6.0,7.0,179,83,87616,43520,179,83,87616,43520
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,30.6,30.6,30.6,31.9,31.9,31.9,10867.0,10867,10867,5039.0,5039,5039,0.016471862793,0.016471862793,0.016471862793,6.0,7.0,179,83,87616,43520,179,83,87616,43520
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,60.9,60.9,60.9,62.2,62.2,62.2,10109.0,10109,10109,4687.0,4687,4687,0.177070140839,0.177070140839,0.177070140839,6.0,7.0,179,83,87616,43520,179,83,87616,43520
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,13.7,13.7,13.7,21.1,21.1,21.1,7924.0,7924,7924,3674.0,3674,3674,0.831223249435,0.831223249435,0.831223249435,6.0,7.0,179,83,87616,43520,179,83,87616,43520
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,22.8,22.8,22.8,7390.0,7390,7390,3426.0,3426,3426,0.774113178253,0.774113178253,0.774113178253,6.0,7.0,179,83,87616,43520,179,83,87616,43520
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,59.5,59.5,59.5,60.8,60.8,60.8,8172.0,8172,8172,3789.0,3789,3789,0.0219032764435,0.0219032764435,0.0219032764435,6.0,7.0,179,83,87616,43520,179,83,87616,43520
3.0,4,2,2.0,3,1,2.5,3,2,2.0,3,1,1.5,2,1,0.5,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,366.5,554,179,246.5,410,83,1.0,1,1,1.0,1,1,366.5,554,179,246.5,410,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,730.0,1460,0,690.0,1380,0,44610.5,87616,1605,21940.5,43520,361,366.5,554,179,41.5,83,0,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,760.9,1503.2,18.6,752.95,1504.0,1.9,20849.0,29774,11924,13782.0,22035,5529,0.0186069011688,0.0186069011688,0.0186069011688,3.0,3.5,554,410,87616,43520,179,83,1584,361
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,22.2,22.2,22.2,23.4,23.4,23.4,12371.0,12371,12371,5736.0,5736,5736,0.0144691467285,0.0144691467285,0.0144691467285,6.0,7.0,179,83,87616,43520,179,83,87616,43520
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,85.0,87.2,87.2,87.2,12008.0,12008,12008,5568.0,5568,5568,0.0149068832397,0.0149068832397,0.0149068832397,6.0,7.0,179,83,87616,43520,179,83,87616,43520
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,67.5,67.5,67.5,69.5,69.5,69.5,12380.0,12380,12380,5740.0,5740,5740,0.0144588947296,0.0144588947296,0.0144588947296,6.0,7.0,179,83,87616,43520,179,83,87616,43520
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,87.3,87.3,87.3,88.6,88.6,88.6,11764.0,11764,11764,5455.0,5455,5455,0.0152158737183,0.0152158737183,0.0152158737183,6.0,7.0,179,83,87616,43520,179,83,87616,43520
4.0,4,4,3.0,3,3,3.0,3,3,3.0,3,3,2.0,2,2,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,179.0,179,179,83.0,83,83,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1460.0,1460,1460,1380.0,1380,1380,87616.0,87616,87616,43520.0,43520,43520,179.0,179,179,83.0,83,83,1.0,1,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,55.1,55.1,55.1,56.5,56.5,56.5,12019.0,12019,12019,5573.0,5573,5573,0.0148928165436,0.0148928165436,0.0148928165436,6.0,7.0,179,83,87616,43520,179,83,87616,43520
