conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,



1,192.168.2.3,ec2-54-225-195-136.compute-1.amazonaws.com,42447,443,1492061268.741086 , 1492061269.51083 ,             14,             12,              0,              0,             13,             12,             10,              2,              0,              0,              0,              0,              0,              0,           1521,           6089,              3,              9,           1521,           6089,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1386,           1212,           1012,            126,             48,            506,            676,          99776,          29440,          87616,          11520,              0,              0,          95256,          14778,            183,           4048,              1,              4,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.180,          0.180,         2705.0,         2736.8,              0,              0,           4906,          19642,

2,192.168.2.3,104.36.194.167,51656,443,1492061269.202063 , 1492061270.864516 ,             42,             40,              0,              0,             41,             40,             36,              4,             16,              0,              0,              0,              2,              0,           2576,          42110,              5,             35,           2576,          42110,              0,              0,              0,              0,              0,              0,              0,              0,              0,              3,              5,              5,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,             16,              0,              0,              0,              0,              0,           1460,           1386,           1218,           1374,             53,             38,            515,           1203,         134336,          34560,          87616,          30080,              0,              0,         113693,          33007,            186,           2748,              1,              2,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.431,          1.264,          891.6,         1067.9,              0,              0,           1550,          25330,

3,192.168.2.3,104.36.194.167,42164,443,1492061269.418187 , 1492061270.266345 ,             15,             13,              0,              0,             14,             13,              9,              2,              4,              0,              2,              0,              1,              0,           2866,           3536,              5,             10,           2866,           3643,              0,              2,              0,            107,              0,              0,              0,              0,              0,              1,              4,              8,            1/0,            1/0,            Y/Y,            Y/Y,              6,              7,              Y,              Y,              4,              0,              0,              0,              0,              0,           1460,           1386,           1374,           1374,             53,             38,            573,            364,          95872,          35584,          87616,          30080,              0,              0,          93709,          32149,            186,           1374,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.298,          0.725,         1489.7,         1501.7,              0,              0,           3379,           4169,

4,192.168.2.3,api.braintreegateway.com,48401,443,1492061269.477332 , 1492061270.578038 ,             12,              8,              0,              0,             11,              8,              8,              0,              1,              0,              1,              0,              1,              0,            665,           6359,              3,              7,            665,           6617,              0,              1,              0,            258,              0,              0,              0,              0,              0,              0,              3,              4,            1/0,            1/0,            Y/Y,            Y/Y,              6,              6,              Y,              Y,              1,              0,              0,              0,              0,              0,           1460,           1320,            337,           1374,            126,            258,            221,            945,         101376,          16640,          87616,          15552,              0,              0,          95371,          15707,            202,           1374,              1,              1,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.758,          0.841,         1178.0,         1372.7,              0,              0,            604,           5777,

5,192.168.2.3,ec2-54-85-13-10.compute-1.amazonaws.com,54543,443,1492061269.715044 , 1492061270.495734 ,             14,             11,              0,              0,             13,             11,              9,              2,              2,              0,              2,              0,              1,              0,           2137,           5885,              4,              8,           2137,           7090,              0,              2,              0,           1205,              0,              0,              0,              0,              0,              0,              3,              6,            1/0,            1/0,            Y/Y,            Y/Y,              6,              8,              Y,              Y,              2,              0,              0,              0,              0,              0,           1460,           1386,           1374,           1374,            126,             51,            534,            886,         101376,          35584,          87616,          30208,              0,              0,          95872,          31283,            207,           5250,              1,              4,             NA,             NA,             NA,             NA,              0,              0,              0,              0,          0.502,          0.600,         1260.3,         1272.1,              0,              0,           2737,           7538,

